bkr,cellID,rotation,permutations
142,479103,6120,3
148,345071,2110,3
148,345071,2120,3
148,345071,2130,2
148,354143,2110,3
148,354143,2120,3
148,354143,2130,2
147,303186,3120,4
147,303186,3130,2
147,303186,3110,3
141,478052,8110,3
141,478052,8130,3
141,478052,8120,4
143,372184,5120,3
143,372184,5110,3
143,372184,5130,3
142,374101,6130,4
142,374101,6110,3
142,374101,6120,3
146,293193,1120,4
146,293193,1110,3
146,293193,1130,2
141,491072,8110,3
141,491072,8130,3
141,491072,8120,4
142,424031,6130,4
142,424031,6110,3
142,424031,6120,3
147,305193,3120,4
147,305193,3130,2
147,305193,3110,3
142,373036,6130,4
142,373036,6110,3
142,373036,6120,3
148,320080,2110,3
148,320080,2120,3
148,320080,2130,2
148,329134,2110,3
148,329134,2120,3
148,329134,2130,2
141,481067,8110,3
141,481067,8130,3
141,481067,8120,4
134,444177,7130,4
134,444177,7110,3
134,444177,7120,3
134,430132,7130,4
134,430132,7110,3
134,430132,7120,3
141,453045,8110,3
141,453045,8130,3
141,453045,8120,4
148,349076,2110,3
148,349076,2120,3
148,349076,2130,2
134,409143,7130,4
134,409143,7110,3
134,409143,7120,3
142,358154,6130,4
142,358154,6110,3
142,358154,6120,3
148,352164,2110,3
148,352164,2120,3
148,352164,2130,2
148,376069,2110,3
148,376069,2120,3
148,376069,2130,2
142,362120,6130,4
142,362120,6110,3
142,362120,6120,3
142,385039,6130,4
142,385039,6110,3
142,385039,6120,3
143,371202,5120,3
143,371202,5110,3
143,371202,5130,3
148,348158,2110,3
148,348158,2120,3
148,348158,2130,2
141,442035,8110,3
141,442035,8130,3
141,442035,8120,4
134,405157,7130,4
134,405157,7110,3
134,405157,7120,3
148,361049,2110,3
148,361049,2120,3
148,361049,2130,2
143,376237,5120,3
143,376237,5110,3
143,376237,5130,3
142,384104,6130,4
142,384104,6110,3
142,384104,6120,3
148,333139,2110,3
148,333139,2120,3
148,333139,2130,2
141,471029,8110,3
141,471029,8130,3
141,471029,8120,4
134,418139,7130,4
134,418139,7110,3
134,418139,7120,3
148,367092,2110,3
148,367092,2120,3
148,367092,2130,2
142,337089,6130,4
142,337089,6110,3
142,337089,6120,3
143,390237,5120,3
143,390237,5110,3
143,390237,5130,3
191,346217,4120,4
191,346217,4110,4
129,498044,9120,3
129,498044,9110,3
129,498044,9130,3
142,380072,6130,4
142,380072,6110,3
142,380072,6120,3
142,417050,6130,4
142,417050,6110,3
142,417050,6120,3
142,366015,6130,4
142,366015,6110,3
142,366015,6120,3
191,313129,4120,4
191,313129,4110,4
143,375199,5120,3
143,375199,5110,3
143,375199,5130,3
147,308140,3120,4
147,308140,3130,2
147,308140,3110,3
141,460071,8110,3
141,460071,8130,3
141,460071,8120,4
143,361224,5120,3
143,361224,5110,3
143,361224,5130,3
141,446054,8110,3
141,446054,8130,3
141,446054,8120,4
143,393138,5120,3
143,393138,5110,3
143,393138,5130,3
142,379113,6130,4
142,379113,6110,3
142,379113,6120,3
142,342103,6130,4
142,342103,6110,3
142,342103,6120,3
148,365062,2110,3
148,365062,2120,3
148,365062,2130,2
142,388139,6130,4
142,388139,6110,3
142,388139,6120,3
141,459022,8110,3
141,459022,8130,3
141,459022,8120,4
147,310187,3120,4
147,310187,3130,2
147,310187,3110,3
148,355073,2110,3
148,355073,2120,3
148,355073,2130,2
142,378170,6130,4
142,378170,6110,3
142,378170,6120,3
143,384235,5120,3
143,384235,5110,3
143,384235,5130,3
142,381152,6130,4
142,381152,6110,3
142,381152,6120,3
142,435078,6130,4
142,435078,6110,3
142,435078,6120,3
148,368091,2110,3
148,368091,2120,3
148,368091,2130,2
148,361174,2110,3
148,361174,2120,3
148,361174,2130,2
143,340209,5120,3
143,340209,5110,3
143,340209,5130,3
143,363208,5120,3
143,363208,5110,3
143,363208,5130,3
134,448114,7130,4
134,448114,7110,3
134,448114,7120,3
142,434061,6130,4
142,434061,6110,3
142,434061,6120,3
143,397135,5120,3
143,397135,5110,3
143,397135,5130,3
142,383098,6130,4
142,383098,6110,3
142,383098,6120,3
142,330122,6130,4
142,330122,6110,3
142,330122,6120,3
143,381196,5120,3
143,381196,5110,3
143,381196,5130,3
142,370164,6130,4
142,370164,6110,3
142,370164,6120,3
141,463043,8110,3
141,463043,8130,3
141,463043,8120,4
134,410165,7130,4
134,410165,7110,3
134,410165,7120,3
148,359074,2110,3
148,359074,2120,3
148,359074,2130,2
142,382185,6130,4
142,382185,6110,3
142,382185,6120,3
191,338195,4120,4
191,338195,4110,4
134,453146,7130,4
134,453146,7110,3
134,453146,7120,3
148,367175,2110,3
148,367175,2120,3
148,367175,2130,2
147,328196,3120,4
147,328196,3130,2
147,328196,3110,3
148,347153,2110,3
148,347153,2120,3
148,347153,2130,2
141,489087,8110,3
141,489087,8130,3
141,489087,8120,4
142,348142,6130,4
142,348142,6110,3
142,348142,6120,3
134,385188,7130,4
134,385188,7110,3
134,385188,7120,3
148,371087,2110,3
148,371087,2120,3
148,371087,2130,2
148,334073,2110,3
148,334073,2120,3
148,334073,2130,2
142,357168,6130,4
142,357168,6110,3
142,357168,6120,3
147,323205,3120,4
147,323205,3130,2
147,323205,3110,3
134,428133,7130,4
134,428133,7110,3
134,428133,7120,3
141,451060,8110,3
141,451060,8130,3
141,451060,8120,4
148,347127,2110,3
148,347127,2120,3
148,347127,2130,2
143,367241,5120,3
143,367241,5110,3
143,367241,5130,3
148,370180,2110,3
148,370180,2120,3
148,370180,2130,2
141,464064,8110,3
141,464064,8130,3
141,464064,8120,4
148,360113,2110,3
148,360113,2120,3
148,360113,2130,2
142,413025,6130,4
142,413025,6110,3
142,413025,6120,3
147,332207,3120,4
147,332207,3130,2
147,332207,3110,3
141,440024,8110,3
141,440024,8130,3
141,440024,8120,4
142,426023,6130,4
142,426023,6110,3
142,426023,6120,3
142,389161,6130,4
142,389161,6110,3
142,389161,6120,3
142,375088,6130,4
142,375088,6110,3
142,375088,6120,3
148,345157,2110,3
148,345157,2120,3
148,345157,2130,2
143,380203,5120,3
143,380203,5110,3
143,380203,5130,3
134,416112,7130,4
134,416112,7110,3
134,416112,7120,3
141,455049,8110,3
141,455049,8130,3
141,455049,8120,4
129,517054,9120,3
129,517054,9110,3
129,517054,9130,3
142,351096,6130,4
142,351096,6110,3
142,351096,6120,3
146,284191,1120,4
146,284191,1110,3
146,284191,1130,2
147,307198,3120,4
147,307198,3130,2
147,307198,3110,3
142,380153,6130,4
142,380153,6110,3
142,380153,6120,3
129,496061,9120,3
129,496061,9110,3
129,496061,9130,3
142,364124,6130,4
142,364124,6110,3
142,364124,6120,3
148,327136,2110,3
148,327136,2120,3
148,327136,2130,2
142,360171,6130,4
142,360171,6110,3
142,360171,6120,3
143,387207,5120,3
143,387207,5110,3
143,387207,5130,3
141,444027,8110,3
141,444027,8130,3
141,444027,8120,4
142,377104,6130,4
142,377104,6110,3
142,377104,6120,3
142,340100,6130,4
142,340100,6110,3
142,340100,6120,3
141,466044,8110,3
141,466044,8130,3
141,466044,8120,4
148,363077,2110,3
148,363077,2120,3
148,363077,2130,2
148,326083,2110,3
148,326083,2120,3
148,326083,2130,2
148,349146,2110,3
148,349146,2120,3
148,349146,2130,2
143,336223,5120,3
143,336223,5110,3
143,336223,5130,3
141,457017,8110,3
141,457017,8130,3
141,457017,8120,4
148,353064,2110,3
148,353064,2120,3
148,353064,2130,2
142,362158,6130,4
142,362158,6110,3
142,362158,6120,3
147,311203,3120,4
147,311203,3130,2
147,311203,3110,3
142,382036,6130,4
142,382036,6110,3
142,382036,6120,3
142,419058,6130,4
142,419058,6110,3
142,419058,6120,3
148,356191,2110,3
148,356191,2120,3
148,356191,2130,2
148,352119,2110,3
148,352119,2120,3
148,352119,2130,2
148,315125,2110,3
148,315125,2120,3
148,315125,2130,2
134,391192,7130,4
134,391192,7110,3
134,391192,7120,3
142,381101,6130,4
142,381101,6110,3
142,381101,6120,3
148,328079,2110,3
148,328079,2120,3
148,328079,2130,2
148,337135,2110,3
148,337135,2120,3
148,337135,2130,2
148,357093,2110,3
148,357093,2120,3
148,357093,2130,2
142,394041,6130,4
142,394041,6110,3
142,394041,6120,3
134,417152,7130,4
134,417152,7110,3
134,417152,7120,3
147,318210,3120,4
147,318210,3130,2
147,318210,3110,3
143,366229,5120,3
143,366229,5110,3
143,366229,5130,3
146,299220,1120,4
146,299220,1110,3
146,299220,1130,2
142,474074,6130,4
142,474074,6110,3
142,474074,6120,3
142,437070,6130,4
142,437070,6110,3
142,437070,6120,3
142,370043,6130,4
142,370043,6110,3
142,370043,6120,3
142,423055,6130,4
142,423055,6110,3
142,423055,6120,3
148,356106,2110,3
148,356106,2120,3
148,356106,2130,2
148,319102,2110,3
148,319102,2120,3
148,319102,2130,2
191,342180,4120,4
191,342180,4110,4
141,436049,8110,3
141,436049,8130,3
141,436049,8120,4
148,369114,2110,3
148,369114,2120,3
148,369114,2130,2
148,332066,2110,3
148,332066,2120,3
148,332066,2130,2
134,392183,7130,4
134,392183,7110,3
134,392183,7120,3
141,449043,8110,3
141,449043,8130,3
141,449043,8120,4
142,345106,6130,4
142,345106,6110,3
142,345106,6120,3
142,398028,6130,4
142,398028,6110,3
142,398028,6120,3
143,354232,5120,3
143,354232,5110,3
143,354232,5130,3
143,336213,5120,3
143,336213,5110,3
143,336213,5130,3
143,425083,5120,3
143,425083,5110,3
143,425083,5130,3
142,374030,6130,4
142,374030,6110,3
142,374030,6120,3
142,344093,6130,4
142,344093,6110,3
142,344093,6120,3
134,383196,7130,4
134,383196,7110,3
134,383196,7120,3
142,365163,6130,4
142,365163,6110,3
142,365163,6120,3
191,316131,4120,4
191,316131,4110,4
142,424036,6130,4
142,424036,6110,3
142,424036,6120,3
148,373079,2110,3
148,373079,2120,3
148,373079,2130,2
148,320117,2110,3
148,320117,2120,3
148,320117,2130,2
129,481038,9120,3
129,481038,9110,3
129,481038,9130,3
134,444174,7130,4
134,444174,7110,3
134,444174,7120,3
143,372202,5120,3
143,372202,5110,3
143,372202,5130,3
146,291178,1120,4
146,291178,1110,3
146,291178,1130,2
142,480105,6130,4
142,480105,6110,3
142,480105,6120,3
148,355184,2110,3
148,355184,2120,3
148,355184,2130,2
142,415029,6130,4
142,415029,6110,3
142,415029,6120,3
148,348080,2110,3
148,348080,2120,3
148,348080,2130,2
143,371241,5120,3
143,371241,5110,3
143,371241,5130,3
142,351154,6130,4
142,351154,6110,3
142,351154,6120,3
134,419167,7130,4
134,419167,7110,3
134,419167,7120,3
141,442012,8110,3
141,442012,8130,3
141,442012,8120,4
143,405120,5120,3
143,405120,5110,3
143,405120,5130,3
142,428047,6130,4
142,428047,6110,3
142,428047,6120,3
148,361084,2110,3
148,361084,2120,3
148,361084,2130,2
148,324104,2110,3
148,324104,2120,3
148,324104,2130,2
142,384141,6130,4
142,384141,6110,3
142,384141,6120,3
141,485059,8110,3
141,485059,8130,3
141,485059,8120,4
148,367059,2110,3
148,367059,2120,3
148,367059,2130,2
142,404055,6130,4
142,404055,6110,3
142,404055,6120,3
148,337124,2110,3
148,337124,2120,3
148,337124,2130,2
143,351220,5120,3
143,351220,5110,3
143,351220,5130,3
146,295191,1120,4
146,295191,1110,3
146,295191,1130,2
134,461147,7130,4
134,461147,7110,3
134,461147,7120,3
141,447064,8110,3
141,447064,8130,3
141,447064,8120,4
142,380037,6130,4
142,380037,6110,3
142,380037,6120,3
142,417021,6130,4
142,417021,6110,3
142,417021,6120,3
148,366112,2110,3
148,366112,2120,3
148,366112,2130,2
148,313100,2110,3
148,313100,2120,3
148,313100,2130,2
148,336067,2110,3
148,336067,2120,3
148,336067,2130,2
143,375226,5120,3
143,375226,5110,3
143,375226,5130,3
148,331166,2110,3
148,331166,2120,3
148,331166,2130,2
141,446027,8110,3
141,446027,8130,3
141,446027,8120,4
142,342088,6130,4
142,342088,6110,3
142,342088,6120,3
148,365089,2110,3
148,365089,2120,3
148,365089,2130,2
142,388144,6130,4
142,388144,6110,3
142,388144,6120,3
147,321211,3120,4
147,321211,3130,2
147,321211,3110,3
134,436132,7130,4
134,436132,7110,3
134,436132,7120,3
142,392034,6130,4
142,392034,6110,3
142,392034,6120,3
142,378151,6130,4
142,378151,6110,3
142,378151,6120,3
191,350209,4120,4
191,350209,4110,4
129,502060,9120,3
129,502060,9110,3
129,502060,9130,3
134,449160,7130,4
134,449160,7110,3
134,449160,7120,3
142,368048,6130,4
142,368048,6110,3
142,368048,6120,3
148,331132,2110,3
148,331132,2120,3
148,331132,2130,2
142,354127,6130,4
142,354127,6110,3
142,354127,6120,3
148,317105,2110,3
148,317105,2120,3
148,317105,2130,2
191,340190,4120,4
191,340190,4110,4
142,364166,6130,4
142,364166,6110,3
142,364166,6120,3
146,296188,1120,4
146,296188,1110,3
146,296188,1130,2
141,448023,8110,3
141,448023,8130,3
141,448023,8120,4
134,411157,7130,4
134,411157,7110,3
134,411157,7120,3
142,397098,6130,4
142,397098,6110,3
142,397098,6120,3
142,383073,6130,4
142,383073,6110,3
142,383073,6120,3
148,330071,2110,3
148,330071,2120,3
148,330071,2130,2
142,353174,6130,4
142,353174,6110,3
142,353174,6120,3
142,463086,6130,4
142,463086,6110,3
142,463086,6120,3
143,410078,5120,3
143,410078,5110,3
143,410078,5130,3
142,359033,6130,4
142,359033,6110,3
142,359033,6120,3
142,396045,6130,4
142,396045,6110,3
142,396045,6120,3
142,382130,6130,4
142,382130,6110,3
142,382130,6120,3
147,315199,3120,4
147,315199,3130,2
147,315199,3110,3
143,338220,5120,3
143,338220,5110,3
143,338220,5130,3
148,358106,2110,3
148,358106,2120,3
148,358106,2130,2
141,434052,8110,3
141,434052,8130,3
141,434052,8120,4
191,328169,4120,4
191,328169,4110,4
147,300183,3120,4
147,300183,3130,2
147,300183,3110,3
142,376181,6130,4
142,376181,6110,3
142,376181,6120,3
141,438045,8110,3
141,438045,8130,3
141,438045,8120,4
142,385087,6130,4
142,385087,6110,3
142,385087,6120,3
142,371122,6130,4
142,371122,6110,3
142,371122,6120,3
142,334114,6130,4
142,334114,6110,3
142,334114,6120,3
141,465018,8110,3
141,465018,8130,3
141,465018,8120,4
142,451067,6130,4
142,451067,6110,3
142,451067,6120,3
143,414085,5120,3
143,414085,5110,3
143,414085,5130,3
142,384024,6130,4
142,384024,6110,3
142,384024,6120,3
142,370145,6130,4
142,370145,6110,3
142,370145,6120,3
143,319216,5120,3
143,319216,5110,3
143,319216,5130,3
142,441074,6130,4
142,441074,6110,3
142,441074,6120,3
134,427107,7130,4
134,427107,7110,3
134,427107,7120,3
148,346073,2110,3
148,346073,2120,3
148,346073,2130,2
134,399193,7130,4
134,399193,7110,3
134,399193,7120,3
148,332164,2110,3
148,332164,2120,3
148,332164,2130,2
191,330171,4120,4
191,330171,4110,4
143,373236,5120,3
143,373236,5110,3
143,373236,5130,3
141,470062,8110,3
141,470062,8130,3
141,470062,8120,4
142,426048,6130,4
142,426048,6110,3
142,426048,6120,3
142,375119,6130,4
142,375119,6110,3
142,375119,6120,3
148,322097,2110,3
148,322097,2120,3
148,322097,2130,2
148,345128,2110,3
148,345128,2120,3
148,345128,2130,2
143,402088,5120,3
143,402088,5110,3
143,402088,5130,3
142,388027,6130,4
142,388027,6110,3
142,388027,6120,3
134,429165,7130,4
134,429165,7110,3
134,429165,7120,3
142,374164,6130,4
142,374164,6110,3
142,374164,6120,3
142,377140,6130,4
142,377140,6110,3
142,377140,6120,3
142,445071,6130,4
142,445071,6110,3
142,445071,6120,3
142,378026,6130,4
142,378026,6110,3
142,378026,6120,3
142,373178,6130,4
142,373178,6110,3
142,373178,6120,3
142,364025,6130,4
142,364025,6110,3
142,364025,6120,3
142,401033,6130,4
142,401033,6110,3
142,401033,6120,3
142,350092,6130,4
142,350092,6110,3
142,350092,6120,3
141,458037,8110,3
141,458037,8130,3
141,458037,8120,4
134,407124,7130,4
134,407124,7110,3
134,407124,7120,3
148,377083,2110,3
148,377083,2120,3
148,377083,2130,2
142,326116,6130,4
142,326116,6110,3
142,326116,6120,3
142,349141,6130,4
142,349141,6110,3
142,349141,6120,3
142,420072,6130,4
142,420072,6110,3
142,420072,6120,3
148,353059,2110,3
148,353059,2120,3
148,353059,2130,2
142,406047,6130,4
142,406047,6110,3
142,406047,6120,3
148,339120,2110,3
148,339120,2120,3
148,339120,2130,2
148,362187,2110,3
148,362187,2120,3
148,362187,2130,2
141,486072,8110,3
141,486072,8130,3
141,486072,8120,4
148,352108,2110,3
148,352108,2120,3
148,352108,2130,2
148,359181,2110,3
148,359181,2120,3
148,359181,2130,2
148,338083,2110,3
148,338083,2120,3
148,338083,2130,2
143,391223,5120,3
143,391223,5110,3
143,391223,5130,3
142,324130,6130,4
142,324130,6110,3
142,324130,6120,3
141,462016,8110,3
141,462016,8130,3
141,462016,8120,4
143,432099,5120,3
143,432099,5110,3
143,432099,5130,3
142,395105,6130,4
142,395105,6110,3
142,395105,6120,3
148,381064,2110,3
148,381064,2120,3
148,381064,2130,2
148,328084,2110,3
148,328084,2120,3
148,328084,2130,2
148,337154,2110,3
148,337154,2120,3
148,337154,2130,2
141,475052,8110,3
141,475052,8130,3
141,475052,8120,4
134,408123,7130,4
134,408123,7110,3
134,408123,7120,3
148,357056,2110,3
148,357056,2120,3
148,357056,2130,2
142,394050,6130,4
142,394050,6110,3
142,394050,6120,3
148,343117,2110,3
148,343117,2120,3
148,343117,2130,2
143,366206,5120,3
143,366206,5110,3
143,366206,5130,3
129,488056,9120,3
129,488056,9110,3
129,488056,9130,3
148,376067,2110,3
148,376067,2120,3
148,376067,2130,2
148,356119,2110,3
148,356119,2120,3
148,356119,2130,2
148,319077,2110,3
148,319077,2120,3
148,319077,2130,2
148,335155,2110,3
148,335155,2120,3
148,335155,2130,2
141,450031,8110,3
141,450031,8130,3
141,450031,8120,4
148,369085,2110,3
148,369085,2120,3
148,369085,2130,2
142,332095,6130,4
142,332095,6110,3
142,332095,6120,3
142,392156,6130,4
142,392156,6110,3
142,392156,6120,3
134,440136,7130,4
134,440136,7110,3
134,440136,7120,3
141,479041,8110,3
141,479041,8130,3
141,479041,8120,4
142,331110,6130,4
142,331110,6110,3
142,331110,6120,3
147,303140,3120,4
147,303140,3130,2
147,303140,3110,3
134,402207,7130,4
134,402207,7110,3
134,402207,7120,3
142,478098,6130,4
142,478098,6110,3
142,478098,6120,3
143,372183,5120,3
143,372183,5110,3
143,372183,5130,3
142,374051,6130,4
142,374051,6110,3
142,374051,6120,3
148,307118,2110,3
148,307118,2120,3
148,307118,2130,2
141,468035,8110,3
141,468035,8130,3
141,468035,8120,4
141,454010,8110,3
141,454010,8130,3
141,454010,8120,4
143,424073,5120,3
143,424073,5110,3
143,424073,5130,3
142,373106,6130,4
142,373106,6110,3
142,373106,6120,3
148,320106,2110,3
148,320106,2120,3
148,320106,2130,2
147,329204,3120,4
147,329204,3130,2
147,329204,3110,3
148,335083,2110,3
148,335083,2120,3
148,335083,2130,2
143,358208,5120,3
143,358208,5110,3
143,358208,5130,3
134,406186,7130,4
134,406186,7110,3
134,406186,7120,3
148,352171,2110,3
148,352171,2120,3
148,352171,2130,2
143,466113,5120,3
143,466113,5110,3
143,466113,5130,3
148,339133,2110,3
148,339133,2120,3
148,339133,2130,2
142,362046,6130,4
142,362046,6110,3
142,362046,6120,3
142,415056,6130,4
142,415056,6110,3
142,415056,6120,3
148,348077,2110,3
148,348077,2120,3
148,348077,2130,2
148,311123,2110,3
148,311123,2120,3
148,311123,2130,2
147,313195,3120,4
147,313195,3130,2
147,313195,3110,3
141,456054,8110,3
141,456054,8130,3
141,456054,8120,4
134,419138,7130,4
134,419138,7110,3
134,419138,7120,3
143,405099,5120,3
143,405099,5110,3
143,405099,5130,3
142,428068,6130,4
142,428068,6110,3
142,428068,6120,3
142,361127,6130,4
142,361127,6110,3
142,361127,6120,3
148,324117,2110,3
148,324117,2120,3
148,324117,2130,2
142,384162,6130,4
142,384162,6110,3
142,384162,6120,3
191,333193,4120,4
191,333193,4110,4
142,471087,6130,4
142,471087,6110,3
142,471087,6120,3
142,367038,6130,4
142,367038,6110,3
142,367038,6120,3
142,404028,6130,4
142,404028,6110,3
142,404028,6120,3
142,390027,6130,4
142,390027,6110,3
142,390027,6120,3
142,484081,6130,4
142,484081,6110,3
142,484081,6120,3
141,447047,8110,3
141,447047,8130,3
141,447047,8120,4
134,394185,7130,4
134,394185,7110,3
134,394185,7120,3
142,343142,6130,4
142,343142,6110,3
142,343142,6120,3
134,403205,7130,4
134,403205,7110,3
134,403205,7120,3
148,336088,2110,3
148,336088,2120,3
148,336088,2130,2
148,334158,2110,3
148,334158,2120,3
148,334158,2130,2
142,379075,6130,4
142,379075,6110,3
142,379075,6120,3
148,365116,2110,3
148,365116,2120,3
148,365116,2130,2
134,388189,7130,4
134,388189,7110,3
134,388189,7120,3
141,473051,8110,3
141,473051,8130,3
141,473051,8120,4
141,459064,8110,3
141,459064,8130,3
141,459064,8120,4
148,355051,2110,3
148,355051,2120,3
148,355051,2130,2
148,318133,2110,3
148,318133,2120,3
148,318133,2130,2
142,341108,6130,4
142,341108,6110,3
142,341108,6120,3
148,327073,2110,3
148,327073,2120,3
148,327073,2130,2
142,472100,6130,4
142,472100,6110,3
142,472100,6120,3
141,435024,8110,3
141,435024,8130,3
141,435024,8120,4
143,398140,5120,3
143,398140,5110,3
143,398140,5130,3
142,368021,6130,4
142,368021,6110,3
142,368021,6120,3
142,354088,6130,4
142,354088,6110,3
142,354088,6120,3
142,361167,6130,4
142,361167,6110,3
142,361167,6120,3
148,340155,2110,3
148,340155,2120,3
148,340155,2130,2
134,414187,7130,4
134,414187,7110,3
134,414187,7120,3
146,296193,1120,4
146,296193,1110,3
146,296193,1130,2
141,448012,8110,3
141,448012,8130,3
141,448012,8120,4
143,397125,5120,3
143,397125,5110,3
143,397125,5130,3
142,383084,6130,4
142,383084,6110,3
142,383084,6120,3
146,293188,1120,4
146,293188,1110,3
