like1,parPartSOM_Fast_to_SOM_Slow_soil,parSOM_FastDecCoeffStandard_soil,parPartSMB_Fast_to_SOM_Fast_soil,parPartSMB_Slow_to_SOM_Fast_soil,parAOM_SlowDecCoeffStandard_fert,parSOM_SlowDecCoeffStandard_soil,parAOM_SlowUtilizationEfficiency_,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,chain
-1.4053,0.24231,9.5248e-05,0.47534,0.60938,0.00021207,4.3929e-05,0.43921,0.55371,0.53467,0.52783,0.51367,0.50439,0.49609,0.48901,0.48828,0.48047,0.46851,0.46167,0.45898,0.4541,0.45532,0.44653,0.42456,0.40991,0.39966,0.38672,0.55664,0.53418,0.53271,0.51758,0.50635,0.49707,0.48975,0.49683,0.48779,0.4812,0.4707,0.4751,0.47388,0.48657,0.47925,0.45483,0.43579,0.43945,0.42163,0.59229,0.57813,0.58691,0.57666,0.58594,0.57422,0.5791,0.58984,0.58496,0.56885,0.55664,0.55811,0.55762,0.58008,0.55762,0.56836,0.5459,0.55469,0.50977,0.58984,0.60107,0.62646,0.62256,0.64453,0.62646,0.64307,0.66699,0.67529,0.64355,0.6333,0.62891,0.63086,0.6626,0.61475,0.68164,0.66357,0.67383,0.58545,0.60205,0.57861,0.58447,0.56738,0.55566,0.54639,0.54004,0.55029,0.54883,0.54248,0.52539,0.53271,0.53174,0.5459,0.53906,0.51465,0.49365,0.50098,0.48438,2.0
-1.6592,0.27393,0.00021958,0.75732,0.65771,0.00030184,5.9247e-05,0.40088,0.5459,0.51563,0.50244,0.48193,0.46851,0.45605,0.44531,0.44238,0.43188,0.41675,0.40771,0.40356,0.39673,0.39673,0.38574,0.36011,0.34302,0.33081,0.31641,0.54688,0.51514,0.50732,0.48608,0.4707,0.45752,0.44629,0.45044,0.43896,0.4292,0.41699,0.41943,0.41602,0.427,0.4187,0.39063,0.36865,0.36914,0.3501,0.58203,0.55811,0.56006,0.54346,0.54883,0.53271,0.53369,0.54053,0.53271,0.5127,0.49829,0.4978,0.49463,0.51465,0.49048,0.49634,0.46997,0.47534,0.42798,0.57959,0.58154,0.6001,0.58984,0.60742,0.58545,0.59766,0.61768,0.62256,0.58594,0.57324,0.56641,0.56494,0.59375,0.54346,0.60449,0.58154,0.58691,0.49536,0.5918,0.55811,0.55713,0.5332,0.51758,0.50391,0.49365,0.50049,0.49658,0.48657,0.46753,0.47266,0.46948,0.4812,0.47339,0.44385,0.41992,0.42432,0.40576,0.0
-1.459,0.28784,0.00011611,0.64502,0.85254,0.00017107,5.4002e-05,0.39063,0.55273,0.5332,0.52588,0.51172,0.50244,0.49365,0.48633,0.48535,0.47729,0.46533,0.45825,0.45557,0.45044,0.45142,0.44238,0.42139,0.40674,0.39648,0.38354,0.55518,0.5332,0.53174,0.51709,0.50586,0.49658,0.48901,0.49585,0.48657,0.48047,0.46997,0.47437,0.47314,0.48584,0.47974,0.45776,0.43945,0.44287,0.42627,0.59082,0.57813,0.5874,0.57813,0.58838,0.57715,0.58203,0.59326,0.58838,0.57324,0.56152,0.56396,0.56396,0.5874,0.56689,0.58154,0.56104,0.57178,0.52881,0.58838,0.60156,0.62793,0.62549,0.64893,0.63232,0.64941,0.67432,0.68359,0.65381,0.64502,0.6416,0.64453,0.67822,0.63281,0.70605,0.69141,0.70508,0.61963,0.60059,0.57813,0.58447,0.56787,0.55664,0.54785,0.5415,0.55127,0.55029,0.54443,0.52734,0.53516,0.53467,0.54883,0.54443,0.52246,0.50293,0.51123,0.49585,1.0
-1.7568,0.30249,6.0081e-05,0.61328,0.48193,0.00022531,3.32e-05,0.34863,0.55664,0.54395,0.54053,0.53027,0.52441,0.51855,0.51416,0.51465,0.50879,0.5,0.49487,0.4939,0.49023,0.49219,0.48584,0.46973,0.45874,0.45166,0.44165,0.55957,0.54248,0.54395,0.5332,0.5249,0.51855,0.51416,0.52344,0.51514,0.51172,0.50244,0.50879,0.50879,0.52246,0.5166,0.49756,0.48267,0.48877,0.47437,0.5957,0.58643,0.59912,0.59277,0.60547,0.59668,0.60449,0.61768,0.61328,0.60107,0.58984,0.59375,0.59473,0.61816,0.59717,0.61377,0.5957,0.6084,0.56592,0.59326,0.60986,0.63867,0.63818,0.66406,0.64941,0.66846,0.69482,0.7041,0.67578,0.66699,0.66455,0.66797,0.70117,0.65479,0.72803,0.71436,0.729,0.64355,0.60498,0.5874,0.59717,0.5835,0.5752,0.56934,0.56592,0.57813,0.57813,0.5752,0.55908,0.56836,0.56934,0.58447,0.57959,0.56006,0.54346,0.55469,0.54102,2.0
-1.4072,0.2124,0.00014198,0.78711,0.60449,0.00017059,4.1246e-05,0.41406,0.55078,0.52783,0.51807,0.50146,0.49023,0.47998,0.47119,0.46973,0.46094,0.44751,0.4397,0.43652,0.43091,0.43164,0.42236,0.39917,0.38403,0.37305,0.36011,0.55273,0.52783,0.52393,0.50684,0.49365,0.48242,0.47339,0.47925,0.46973,0.46191,0.45068,0.45435,0.45264,0.46509,0.4585,0.43384,0.41382,0.41675,0.39917,0.58838,0.57227,0.5791,0.56738,0.57568,0.5625,0.56641,0.57617,0.57129,0.55469,0.54297,0.54395,0.54395,0.56641,0.54541,0.55762,0.53516,0.54492,0.50098,0.58594,0.59619,0.62061,0.61572,0.6377,0.61914,0.63574,0.65967,0.66895,0.6377,0.62842,0.62451,0.62695,0.66016,0.61426,0.68555,0.66992,0.68262,0.59619,0.59863,0.57227,0.57617,0.55713,0.54395,0.53271,0.5249,0.53369,0.53223,0.5249,0.50781,0.51465,0.51318,0.52734,0.52197,0.49707,0.47583,0.48315,0.46729,0.0
-1.8418,0.27319,8.8871e-05,0.68213,0.78076,0.00010818,3.2663e-05,0.32202,0.55518,0.54053,0.53613,0.5249,0.51807,0.51172,0.50635,0.50635,0.49976,0.49023,0.48486,0.4834,0.479,0.48071,0.47388,0.45703,0.44531,0.4375,0.42725,0.55762,0.53955,0.54053,0.52881,0.52002,0.51318,0.50781,0.51611,0.50732,0.50391,0.49414,0.5,0.49951,0.51318,0.50732,0.48877,0.47363,0.47876,0.4646,0.59424,0.58447,0.59619,0.59033,0.60352,0.59521,0.60303,0.61621,0.61279,0.60107,0.59082,0.59521,0.59717,0.62109,0.60205,0.62256,0.60693,0.62158,0.58105,0.59131,0.6084,0.6377,0.63916,0.66602,0.65283,0.67334,0.70117,0.7124,0.6875,0.68066,0.68018,0.68555,0.72119,0.67822,0.76025,0.75244,0.77295,0.69238,0.60303,0.58496,0.59424,0.58057,0.57227,0.56592,0.56201,0.57373,0.57373,0.5708,0.55518,0.56445,0.56543,0.58057,0.57666,0.55957,0.54346,0.55469,0.5415,1.0
-1.4688,0.15466,0.00010312,0.82568,0.39478,0.00011671,3.0398e-05,0.37769,0.55225,0.53125,0.52246,0.50684,0.49707,0.48755,0.47949,0.47827,0.46997,0.45728,0.44971,0.44702,0.44141,0.44214,0.43286,0.41064,0.39575,0.38501,0.37231,0.5542,0.53027,0.52734,0.51074,0.49854,0.48828,0.48022,0.48657,0.47705,0.46973,0.45874,0.46265,0.46069,0.47266,0.46509,0.44019,0.4209,0.42334,0.40601,0.59033,0.57471,0.58252,0.57178,0.58154,0.56934,0.57471,0.58545,0.58105,0.56592,0.5542,0.55664,0.55664,0.5791,0.55811,0.57129,0.55078,0.56201,0.51855,0.58789,0.59912,0.625,0.62158,0.64502,0.62842,0.64648,0.67236,0.68262,0.6543,0.646,0.64355,0.64746,0.68164,0.63623,0.71143,0.69922,0.71582,0.63184,0.59961,0.5752,0.58008,0.56152,0.54932,0.53955,0.53271,0.54248,0.54102,0.53467,0.51758,0.5249,0.52393,0.5376,0.53174,0.50732,0.48682,0.49463,0.47852,2.0
-1.6777,0.27515,0.00012898,0.48755,0.50635,0.00020635,4.9114e-05,0.15173,0.54785,0.52148,0.50977,0.4917,0.4812,0.47144,0.46265,0.45972,0.448,0.43457,0.42651,0.4231,0.41528,0.41382,0.4021,0.37573,0.3584,0.34497,0.32959,0.54736,0.51514,0.5083,0.48755,0.47583,0.46582,0.45728,0.46167,0.44629,0.43872,0.42529,0.42871,0.42236,0.4292,0.41479,0.3833,0.36206,0.35889,0.33716,0.58252,0.55566,0.55762,0.5415,0.55078,0.53809,0.5415,0.54932,0.53711,0.51953,0.50391,0.50439,0.49829,0.51367,0.48169,0.48462,0.45923,0.46045,0.40796,0.58008,0.57959,0.59814,0.58789,0.60986,0.59082,0.60596,0.62695,0.62793,0.59473,0.58057,0.57471,0.5708,0.5957,0.53809,0.59717,0.57324,0.57617,0.47974,0.59131,0.55713,0.55615,0.53271,0.521,0.51123,0.50342,0.51074,0.50293,0.49512,0.47461,0.48071,0.47461,0.48242,0.46655,0.43457,0.41064,0.41113,0.38745,0.0
-1.3779,0.29004,0.0001111,0.54004,0.66455,0.00023043,4.9829e-05,0.32251,0.55176,0.53076,0.52246,0.50732,0.4978,0.48901,0.48145,0.47998,0.47095,0.45874,0.45142,0.44849,0.44238,0.44263,0.43262,0.41016,0.39478,0.3833,0.36963,0.55273,0.52832,0.52539,0.50879,0.49756,0.48828,0.48047,0.48682,0.47559,0.46899,0.45752,0.46167,0.4585,0.46924,0.45996,0.43384,0.41455,0.41504,0.39673,0.58887,0.5708,0.57813,0.56641,0.57568,0.56396,0.56836,0.57813,0.57031,0.5542,0.54053,0.54199,0.53955,0.55957,0.53418,0.54297,0.51953,0.52588,0.47852,0.58643,0.59424,0.61768,0.61182,0.63428,0.61621,0.63232,0.65479,0.66016,0.62793,0.61621,0.61133,0.61133,0.64063,0.58936,0.65381,0.63428,0.6416,0.55029,0.59814,0.57178,0.57568,0.55664,0.54541,0.53613,0.5293,0.53857,0.53516,0.52881,0.51025,0.51709,0.51465,0.52637,0.51709,0.49048,0.46899,0.47412,0.45532,1.0
-1.4307,0.36523,0.00016987,0.74561,0.50195,0.0001843,3.5942e-05,0.33301,0.55273,0.5332,0.52588,0.51221,0.50342,0.49512,0.48853,0.48755,0.47998,0.46875,0.46216,0.45996,0.45483,0.45605,0.44775,0.42822,0.41528,0.40625,0.39478,0.5542,0.53174,0.5293,0.51465,0.50391,0.49512,0.48804,0.49512,0.4856,0.47974,0.46924,0.47388,0.47241,0.48462,0.47729,0.45435,0.43677,0.43994,0.42383,0.59033,0.5752,0.58398,0.57422,0.58447,0.57373,0.5791,0.59033,0.58496,0.57031,0.55811,0.56055,0.56055,0.58252,0.56006,0.57324,0.55273,0.5625,0.51807,0.58789,0.59912,0.625,0.62158,0.64551,0.62891,0.64648,0.67139,0.68018,0.65039,0.64111,0.63818,0.64014,0.67236,0.62451,0.6958,0.68066,0.69336,0.60596,0.59961,0.57617,0.58154,0.56445,0.55322,0.54492,0.53906,0.54932,0.54785,0.54248,0.52539,0.5332,0.53223,0.5459,0.53955,0.5166,0.49707,0.50488,0.48901,2.0
-1.3867,0.34888,0.00018644,0.6748,0.48779,0.00025034,4.3392e-05,0.3396,0.55029,0.52686,0.51758,0.50098,0.49072,0.4812,0.4729,0.47144,0.4624,0.44971,0.44214,0.43921,0.43335,0.43384,0.42407,0.40186,0.38696,0.37622,0.36328,0.55176,0.5249,0.52051,0.50244,0.49048,0.48022,0.47192,0.47778,0.4668,0.45972,0.44824,0.45215,0.44922,0.46021,0.45142,0.42529,0.40552,0.40698,0.38892,0.58691,0.56738,0.57324,0.56006,0.56836,0.55566,0.55957,0.56885,0.56152,0.54443,0.53076,0.53174,0.52979,0.5498,0.5249,0.53271,0.50928,0.51611,0.46899,0.58447,0.59131,0.61328,0.60596,0.62744,0.6084,0.62402,0.646,0.65186,0.61865,0.60742,0.60205,0.60156,0.63135,0.58008,0.64404,0.62402,0.63135,0.54004,0.59619,0.56836,0.5708,0.55078,0.53809,0.52783,0.52051,0.5293,0.52588,0.51855,0.50049,0.50732,0.50439,0.5166,0.5083,0.48096,0.45923,0.46484,0.44653,0.0
-1.374,0.35132,0.00011706,0.44971,0.70361,0.0002352,4.0472e-05,0.26074,0.55225,0.53418,0.52686,0.51318,0.50537,0.49756,0.49121,0.49023,0.48169,0.4707,0.46436,0.46216,0.45654,0.45703,0.44824,0.42749,0.41357,0.40308,0.39063,0.55322,0.53027,0.52783,0.5127,0.50293,0.49512,0.48877,0.49561,0.48413,0.47876,0.46777,0.47266,0.46948,0.48022,0.47021,0.44531,0.42749,0.42871,0.41064,0.58936,0.57227,0.57959,0.56885,0.58008,0.56934,0.5752,0.58545,0.57715,0.56201,0.54834,0.55029,0.54785,0.56689,0.54053,0.55029,0.52832,0.53467,0.48682,0.58691,0.59521,0.61914,0.61377,0.63721,0.62061,0.63721,0.66016,0.66455,0.6333,0.62158,0.61719,0.61621,0.64502,0.59277,0.65723,0.6377,0.64453,0.55273,0.59814,0.57324,0.57813,0.56006,0.55029,0.54248,0.53711,0.54736,0.54297,0.53809,0.51953,0.52734,0.5249,0.53662,0.52637,0.50098,0.48047,0.48608,0.46704,1.0
-1.6973,0.40503,0.00015998,0.8125,0.55566,0.00014639,3.0041e-05,0.30347,0.55469,0.53906,0.53418,0.52246,0.51514,0.50879,0.50342,0.50342,0.49683,0.4873,0.48193,0.48047,0.47632,0.47778,0.47119,0.45483,0.4436,0.43628,0.42651,0.55664,0.5376,0.5376,0.52539,0.51611,0.50879,0.50342,0.51172,0.50293,0.49902,0.4895,0.49512,0.49463,0.50781,0.50195,0.48242,0.46704,0.47217,0.45801,0.59326,0.58203,0.59277,0.58594,0.59863,0.58984,0.59717,0.60986,0.60596,0.59375,0.58301,0.58691,0.58789,0.61133,0.59131,0.60938,0.59229,0.60547,0.56396,0.59033,0.60596,0.63428,0.63428,0.66064,0.64648,0.66699,0.69385,0.7041,0.67773,0.66992,0.66895,0.67285,0.70752,0.6626,0.74072,0.72998,0.74707,0.66357,0.60205,0.58252,0.59082,0.57617,0.56738,0.56055,0.55664,0.56836,0.56787,0.56445,0.54834,0.55762,0.55811,0.57275,0.56836,0.54932,0.53271,0.54346,0.52979,2.0
-2.3359,0.32251,0.0001632,0.6626,0.89063,0.00024045,2.0266e-05,0.44727,0.55811,0.54736,0.54541,0.53711,0.53125,0.52637,0.52246,0.52441,0.52051,0.5127,0.5083,0.5083,0.50635,0.50928,0.50586,0.49365,0.48584,0.48193,0.47559,0.56201,0.5498,0.5542,0.5459,0.53809,0.53223,0.52783,0.53809,0.53369,0.53125,0.52393,0.53076,0.53467,0.55273,0.55273,0.53906,0.52686,0.53857,0.52783,0.59863,0.5957,0.61133,0.60889,0.62207,0.61377,0.62207,0.63623,0.63574,0.62451,0.61523,0.62012,0.62451,0.65186,0.6377,0.66162,0.64697,0.66455,0.62842,0.59619,0.61865,0.65088,0.6543,0.68018,0.66602,0.68555,0.71289,0.7251,0.69873,0.69189,0.69043,0.69629,0.7334,0.69336,0.77393,0.76416,0.7832,0.70313,0.60889,0.59619,0.60889,0.59863,0.59082,0.58545,0.58203,0.5957,0.59912,0.59766,0.5835,0.59375,0.59766,0.6167,0.61816,0.60693,0.59375,0.60986,0.60156,0.0
-1.4492,0.24084,0.00014985,0.56934,0.62646,0.000283,4.9353e-05,0.41846,0.54932,0.52441,0.51367,0.49536,0.48389,0.4729,0.46362,0.46167,0.45215,0.43799,0.42969,0.42603,0.41968,0.42017,0.40967,0.38477,0.36816,0.35645,0.34229,0.55127,0.52295,0.51807,0.49902,0.48535,0.47388,0.46411,0.46948,0.45874,0.44995,0.43823,0.44141,0.43848,0.44971,0.44092,0.41357,0.39233,0.39355,0.37451,0.58643,0.56592,0.5708,0.55664,0.56348,0.54883,0.55127,0.55957,0.55176,0.53271,0.51904,0.51904,0.5166,0.53662,0.5127,0.51855,0.49316,0.49902,0.45166,0.58398,0.58936,0.61035,0.60156,0.62109,0.6001,0.61377,0.63477,0.63965,0.60449,0.59229,0.58594,0.58496,0.61426,0.56348,0.62451,0.60254,0.6084,0.51709,0.59619,0.56641,0.56836,0.54688,0.53271,0.521,0.51221,0.52002,0.51709,0.50781,0.4895,0.49536,0.49243,0.50488,0.49634,0.46753,0.44434,0.44922,0.43066,1.0
-1.3818,0.30786,0.00019443,0.45483,0.69629,0.00018764,3.9756e-05,0.33398,0.5498,0.52686,0.51758,0.50146,0.4917,0.48242,0.47461,0.47314,0.46411,0.4519,0.44458,0.44189,0.43604,0.43652,0.42676,0.40527,0.39087,0.38062,0.36816,0.55127,0.52393,0.52002,0.50244,0.49072,0.48096,0.4729,0.47925,0.46777,0.46118,0.44971,0.45386,0.45093,0.46167,0.45239,0.42676,0.40771,0.40894,0.39111,0.58691,0.56641,0.57227,0.55957,0.56885,0.55664,0.56104,0.57031,0.56299,0.54639,0.5332,0.53467,0.53271,0.55273,0.52783,0.53662,0.51416,0.521,0.47388,0.58447,0.59033,0.61279,0.60596,0.62793,0.60986,0.62598,0.64893,0.6543,0.62256,0.61133,0.60693,0.60693,0.63721,0.58594,0.65186,0.63232,0.64111,0.55029,0.5957,0.56738,0.57031,0.55029,0.53809,0.52881,0.52148,0.53076,0.52734,0.52051,0.50244,0.50977,0.50684,0.51904,0.50977,0.48364,0.4624,0.46826,0.44971,2.0
-1.4453,0.28857,0.00018501,0.57227,0.79492,0.00023985,5.7817e-05,0.42676,0.54883,0.52246,0.51172,0.49316,0.48145,0.47021,0.46069,0.4585,0.44873,0.43457,0.42627,0.42261,0.41626,0.4165,0.40625,0.38159,0.36499,0.35303,0.33911,0.55029,0.52197,0.51709,0.4978,0.48389,0.47217,0.46216,0.46729,0.45654,0.448,0.43628,0.43945,0.43677,0.44824,0.44043,0.41382,0.39282,0.39429,0.37549,0.58545,0.56543,0.57031,0.55664,0.56348,0.54883,0.55078,0.55957,0.55225,0.53369,0.52051,0.52051,0.51855,0.53955,0.51611,0.52441,0.49927,0.50586,0.45947,0.58301,0.58887,0.61035,0.60254,0.62207,0.60156,0.61523,0.63672,0.64258,0.6084,0.59668,0.59082,0.59082,0.62109,0.57178,0.63525,0.61475,0.62207,0.53125,0.59521,0.56592,0.56787,0.54639,0.53223,0.52002,0.51123,0.51904,0.51611,0.50732,0.48877,0.49487,0.49243,0.50488,0.4978,0.47021,0.44727,0.45264,0.43481,0.0
-1.6162,0.28003,8.4758e-05,0.63037,0.54932,0.00010997,3.6001e-05,0.31909,0.5542,0.53809,0.53223,0.52002,0.51221,0.50537,0.49927,0.49902,0.4917,0.4812,0.4751,0.47339,0.46851,0.46948,0.46143,0.44238,0.42944,0.42041,0.40869,0.55615,0.53613,0.53516,0.52197,0.51221,0.50488,0.49878,0.50635,0.49683,0.49219,0.48193,0.48706,0.4856,0.4978,0.49023,0.46777,0.45093,0.4541,0.43799,0.59277,0.58008,0.59033,0.58203,0.59424,0.58496,0.59229,0.60449,0.6001,0.5874,0.57568,0.57959,0.58008,0.60254,0.58105,0.59717,0.5791,0.59131,0.54834,0.59033,0.604,0.63184,0.63086,0.65674,0.64258,0.66211,0.68896,0.69922,0.67285,0.66455,0.66406,0.66797,0.70215,0.65625,0.73389,0.72314,0.74072,0.65723,0.60156,0.58057,0.58789,0.57275,0.56348,0.55615,0.55176,0.56299,0.56152,0.55762,0.54102,0.5498,0.54932,0.56348,0.55664,0.53564,0.51709,0.52637,0.51074,1.0
-1.5361,0.35474,0.00016987,0.61133,0.58887,0.00024343,5.7757e-05,0.30151,0.54834,0.52246,0.51123,0.49292,0.48169,0.47119,0.46191,0.45947,0.44897,0.43481,0.42676,0.4231,0.41577,0.41528,0.40405,0.37891,0.36206,0.34937,0.33447,0.54883,0.51904,0.51318,0.49341,0.48047,0.46948,0.46021,0.46509,0.45239,0.44385,0.4314,0.43457,0.43018,0.4397,0.42871,0.39966,0.37842,0.3772,0.35742,0.58447,0.56152,0.56494,0.5498,0.55762,0.54395,0.54688,0.55469,0.54541,0.52734,0.5127,0.5127,0.50879,0.52686,0.5,0.50488,0.47974,0.48389,0.43457,0.58203,0.58496,0.60498,0.59619,0.6167,0.59668,0.61084,0.63232,0.63574,0.60156,0.58887,0.58252,0.58057,0.6084,0.55518,0.61572,0.59375,0.59863,0.50537,0.59326,0.56201,0.56299,0.54053,0.52734,0.51611,0.50781,0.51563,0.51025,0.50195,0.48242,0.48828,0.48413,0.49463,0.4834,0.45337,0.42993,0.43286,0.41235,2.0
-1.4102,0.25928,0.00012791,0.75244,0.65771,0.00017786,4.7743e-05,0.38721,0.55127,0.53027,0.52148,0.50586,0.49536,0.48584,0.47754,0.47632,0.46777,0.45483,0.44727,0.44434,0.43848,0.43945,0.42993,0.40747,0.39233,0.38135,0.36816,0.55371,0.52979,0.52686,0.51074,0.49829,0.48804,0.47949,0.48584,0.47607,0.46875,0.45776,0.46167,0.45996,0.47217,0.46509,0.44092,0.42163,0.42407,0.40674,0.58936,0.57422,0.58203,0.57129,0.58008,0.56787,0.57227,0.58252,0.57715,0.56104,0.54932,0.55078,0.55029,0.57275,0.55127,0.56348,0.54199,0.55127,0.50732,0.58691,0.59814,0.62305,0.61914,0.6416,0.62402,0.64063,0.66455,0.67334,0.64307,0.63379,0.62988,0.63232,0.66504,0.61865,0.68945,0.67383,0.68652,0.59961,0.59912,0.57422,0.5791,0.56104,0.54834,0.53857,0.53125,0.54053,0.53906,0.53223,0.51465,0.52197,0.52051,0.53418,0.52881,0.50439,0.4834,0.49072,0.47437,0.0
-1.4111,0.32275,0.00014079,0.41821,0.47388,0.00015724,4.2439e-05,0.34155,0.55078,0.52832,0.51904,0.50293,0.49292,0.48364,0.47583,0.47412,0.46484,0.45215,0.44458,0.44165,0.43555,0.43579,0.42505,0.4021,0.38647,0.37524,0.36133,0.55225,0.5249,0.52051,0.50293,0.49072,0.48096,0.4729,0.479,0.46729,0.45996,0.44824,0.45215,0.44873,0.45874,0.448,0.41992,0.39966,0.40015,0.38062,0.58789,0.56738,0.57275,0.55957,0.56885,0.55664,0.56104,0.5708,0.56299,0.54639,0.5332,0.53467,0.53223,0.55176,0.52539,0.53271,0.50879,0.51563,0.46729,0.58545,0.59082,0.61328,0.60645,0.62891,0.61084,0.62744,0.65088,0.65625,0.625,0.61377,0.60986,0.60986,0.63965,0.58838,0.65332,0.63428,0.64307,0.55225,0.59668,0.56787,0.5708,0.55029,0.53857,0.52881,0.52197,0.53125,0.52734,0.52002,0.50146,0.5083,0.50537,0.51709,0.50635,0.47778,0.45532,0.46021,0.44019,1.0
-1.4668,0.32642,5.9664e-05,0.54736,0.49951,0.00024462,5.5969e-05,0.27539,0.55469,0.53955,0.53418,0.52246,0.51563,0.50928,0.50391,0.50342,0.49609,0.48608,0.48022,0.47852,0.47363,0.47437,0.46655,0.44727,0.43433,0.4248,0.4126,0.55615,0.53613,0.53564,0.52246,0.51367,0.50684,0.50146,0.50928,0.49902,0.49463,0.48438,0.48975,0.48755,0.49927,0.49048,0.46704,0.4502,0.45288,0.43555,0.59277,0.57861,0.58838,0.58008,0.5918,0.58252,0.58887,0.60059,0.59375,0.57959,0.56689,0.56934,0.56787,0.58838,0.56348,0.5752,0.55469,0.56299,0.5166,0.58984,0.60205,0.62793,0.625,0.64941,0.6333,0.65186,0.67578,0.68213,0.65186,0.64111,0.63721,0.6377,0.66797,0.61719,0.68457,0.6665,0.67627,0.58643,0.60156,0.58008,0.58691,0.5708,0.56201,0.55518,0.55078,0.56201,0.55957,0.55518,0.53809,0.54639,0.54443,0.55713,0.54834,0.5249,0.50586,0.51318,0.49536,2.0
-1.4453,0.32324,0.00014949,0.59717,0.36597,0.00027514,4.3929e-05,0.32837,0.55029,0.52637,0.51611,0.49927,0.48877,0.47876,0.47046,0.46851,0.45898,0.4458,0.43799,0.43481,0.42847,0.42847,0.41772,0.39404,0.37817,0.3667,0.35278,0.55127,0.52344,0.51807,0.49951,0.48706,0.47656,0.46802,0.47388,0.46191,0.4541,0.44214,0.4458,0.44214,0.45215,0.44165,0.41333,0.39282,0.39282,0.37354,0.58691,0.56543,0.56982,0.55566,0.56348,0.55029,0.55371,0.5625,0.55371,0.53564,0.52148,0.52197,0.51855,0.5376,0.51025,0.51563,0.49072,0.49561,0.44678,0.58447,0.58887,0.60938,0.60107,0.62109,0.60156,0.61621,0.6377,0.64209,0.60742,0.59521,0.58887,0.5874,0.61523,0.56201,0.62207,0.59961,0.60498,0.51172,0.5957,0.56592,0.56787,0.54639,0.53369,0.52295,0.51514,0.52393,0.51953,0.51172,0.49268,0.49902,0.49561,0.50635,0.49585,0.46606,0.44312,0.44727,0.42749,0.0
-1.4561,0.29199,0.00014901,0.63184,0.50732,0.00014257,5.5432e-05,0.42896,0.5498,0.52441,0.51367,0.49536,0.48364,0.47266,0.46313,0.46118,0.45166,0.43701,0.42871,0.42505,0.4187,0.41895,0.40845,0.38281,0.36597,0.35352,0.33911,0.55176,0.52344,0.51855,0.49927,0.48511,0.47339,0.46362,0.46875,0.45825,0.44922,0.4375,0.44043,0.4375,0.44873,0.43994,0.41162,0.38989,0.39111,0.37158,0.58691,0.56738,0.57275,0.55859,0.56592,0.55225,0.55518,0.56445,0.55859,0.54053,0.52783,0.52881,0.52734,0.54834,0.52539,0.53369,0.50977,0.51758,0.47168,0.58447,0.59131,0.61377,0.60693,0.62793,0.60889,0.62451,0.64795,0.65625,0.62402,0.61426,0.61035,0.61182,0.64355,0.5957,0.66406,0.64648,0.6582,0.57031,0.59668,0.56738,0.56982,0.54834,0.53418,0.52246,0.51416,0.52246,0.52002,0.51123,0.49316,0.49927,0.49707,0.50977,0.50195,0.47339,0.4502,0.45557,0.43726,1.0
-1.6523,0.36621,0.00012612,0.47681,0.65967,0.00014043,3.3855e-05,0.4292,0.55518,0.53955,0.53418,0.52246,0.51465,0.50781,0.50195,0.50244,0.49585,0.4856,0.47974,0.47827,0.47437,0.47607,0.46899,0.45093,0.43872,0.43066,0.42017,0.55859,0.53906,0.53955,0.52686,0.51709,0.50928,0.50293,0.51172,0.50342,0.49878,0.48926,0.49463,0.49487,0.50879,0.50293,0.48242,0.46582,0.47192,0.4563,0.59424,0.5835,0.59473,0.5874,0.59863,0.58887,0.5957,0.6084,0.60498,0.5918,0.58105,0.58447,0.58594,0.60986,0.59033,0.60645,0.58789,0.60107,0.55908,0.5918,0.60693,0.63525,0.63428,0.65918,0.64355,0.6626,0.68945,0.69971,0.67188,0.66406,0.66211,0.6665,0.70166,0.65674,0.73193,0.71973,0.73633,0.65234,0.604,0.58398,0.59277,0.57764,0.56787,0.56055,0.55566,0.56738,0.56787,0.56348,0.54736,0.55615,0.55713,0.57275,0.56836,0.54785,0.53027,0.54102,0.52686,2.0
