like1,parPartSOM_Fast_to_SOM_Slow_soil,parSOM_FastDecCoeffStandard_soil,parPartSMB_Fast_to_SOM_Fast_soil,parPartSMB_Slow_to_SOM_Fast_soil,parAOM_SlowDecCoeffStandard_fert,parSOM_SlowDecCoeffStandard_soil,parAOM_SlowUtilizationEfficiency_,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,chain
-1.9277,0.26367,8.589e-05,0.69629,0.69141,0.0001837,4.375e-05,0.52734,0.55664,0.54199,0.5376,0.52588,0.51807,0.51025,0.50439,0.50537,0.5,0.48877,0.48267,0.48096,0.47778,0.48022,0.48169,0.45581,0.4436,0.43555,0.42505,0.56055,0.54492,0.54736,0.53662,0.52539,0.51709,0.51074,0.51953,0.51416,0.50928,0.50049,0.50586,0.50879,0.52637,0.5332,0.50488,0.48901,0.49805,0.48364,0.59766,0.5918,0.60547,0.6001,0.61084,0.60059,0.60693,0.62012,0.61963,0.60596,0.59668,0.6001,0.604,0.63086,0.6167,0.63672,0.61914,0.63525,0.59814,0.59521,0.61523,0.646,0.64697,0.67139,0.65576,0.67432,0.70117,0.71484,0.68652,0.68018,0.67822,0.68457,0.72217,0.68262,0.76221,0.75195,0.77148,0.69189,0.60791,0.5918,0.60205,0.58936,0.5791,0.5708,0.56543,0.57764,0.58057,0.57617,0.56152,0.57031,0.57324,0.59131,0.59229,0.57568,0.55908,0.57227,0.56201,1.0
-1.4141,0.36377,0.00014305,0.51172,0.51709,0.00013256,5.0545e-05,0.44507,0.55225,0.53027,0.52148,0.50537,0.49512,0.48535,0.47729,0.47607,0.46753,0.45435,0.44678,0.44385,0.43823,0.43921,0.42944,0.40576,0.38989,0.37866,0.36523,0.55469,0.5293,0.52588,0.50879,0.49609,0.48584,0.47729,0.48389,0.47388,0.46631,0.45508,0.45874,0.45703,0.46875,0.46069,0.43384,0.41333,0.41577,0.39673,0.58984,0.57275,0.58057,0.56885,0.57715,0.56445,0.56885,0.57959,0.57422,0.55762,0.54541,0.54736,0.54688,0.56885,0.5459,0.55615,0.53369,0.54297,0.49756,0.5874,0.59668,0.62158,0.61621,0.63818,0.62061,0.63721,0.66211,0.6709,0.64014,0.63086,0.62744,0.63037,0.66309,0.61572,0.68555,0.66943,0.68262,0.5957,0.6001,0.57324,0.57764,0.55859,0.5459,0.53564,0.52832,0.53809,0.53613,0.5293,0.51172,0.51855,0.51709,0.53076,0.52344,0.49658,0.47461,0.48145,0.46362,2.0
-1.7422,0.44482,8.4877e-05,0.70117,0.44897,0.00023019,5.4121e-05,0.51514,0.55664,0.54199,0.53711,0.52539,0.51709,0.50977,0.50391,0.50439,0.49902,0.48755,0.48145,0.47949,0.47607,0.47827,0.47729,0.45215,0.43921,0.43042,0.41919,0.56055,0.54395,0.54541,0.53369,0.52246,0.51416,0.50781,0.5166,0.51074,0.50488,0.49585,0.50098,0.50293,0.51953,0.52197,0.49414,0.47681,0.48462,0.46899,0.59717,0.58936,0.60205,0.5957,0.60596,0.59521,0.60107,0.61377,0.6123,0.59766,0.58789,0.59082,0.59326,0.61865,0.60156,0.61816,0.59863,0.61279,0.57324,0.59473,0.61279,0.64209,0.64209,0.66504,0.64893,0.66699,0.69336,0.70508,0.67578,0.66797,0.66504,0.66992,0.70557,0.66309,0.7373,0.72461,0.74121,0.6582,0.60791,0.58984,0.59961,0.58545,0.57471,0.56641,0.56104,0.57275,0.5752,0.56982,0.55469,0.56299,0.56494,0.58203,0.58008,0.56055,0.54199,0.5542,0.5415,0.0
-3.1621,0.44165,8.3387e-05,0.74756,0.6416,0.0002414,1.5855e-05,0.42651,0.56055,0.5542,0.55469,0.54883,0.54541,0.54248,0.54053,0.54297,0.54053,0.53467,0.53174,0.53223,0.53125,0.53516,0.5332,0.52441,0.51904,0.51758,0.51318,0.56543,0.55664,0.56299,0.55762,0.55127,0.54736,0.54541,0.55713,0.55371,0.55371,0.54736,0.55518,0.56006,0.57959,0.58057,0.57031,0.56152,0.57666,0.56836,0.60205,0.60303,0.62109,0.62109,0.63623,0.63037,0.64063,0.65674,0.65771,0.64893,0.64111,0.64746,0.65283,0.68213,0.66943,0.69824,0.6875,0.70947,0.67676,0.59961,0.62598,0.66064,0.6665,0.69482,0.68311,0.70508,0.73438,0.74854,0.72461,0.71924,0.71924,0.72754,0.7666,0.72803,0.81445,0.80957,0.83398,0.7583,0.6123,0.60352,0.61865,0.61133,0.60547,0.60205,0.60107,0.6167,0.62109,0.62158,0.60889,0.62061,0.62598,0.64648,0.64941,0.64209,0.63232,0.65234,0.64746,1.0
-1.5742,0.25708,0.00017822,0.6167,0.8125,0.00019169,4.2677e-05,0.14038,0.54688,0.52051,0.50928,0.49097,0.48096,0.47119,0.46265,0.45996,0.44873,0.43604,0.42822,0.42505,0.41772,0.4165,0.40625,0.38184,0.36597,0.354,0.34009,0.54639,0.51465,0.50781,0.48779,0.47656,0.46655,0.45825,0.46289,0.448,0.44092,0.42822,0.43188,0.42627,0.43384,0.42114,0.39209,0.37256,0.37109,0.35107,0.58154,0.55566,0.55811,0.54297,0.55273,0.54053,0.54443,0.55273,0.5415,0.5249,0.50928,0.51074,0.50537,0.52197,0.49194,0.49829,0.47485,0.47827,0.42773,0.5791,0.57959,0.59912,0.58984,0.61279,0.59473,0.61035,0.63232,0.63428,0.60254,0.58887,0.58447,0.58154,0.60742,0.55225,0.61523,0.59424,0.59961,0.50537,0.59033,0.55664,0.55664,0.53369,0.52246,0.5127,0.50537,0.51318,0.50586,0.49902,0.47876,0.4856,0.48022,0.48901,0.4751,0.44604,0.42383,0.42603,0.40454,2.0
-3.1152,0.30811,8.5533e-05,0.71826,0.979,0.00018287,2.6882e-05,0.51074,0.55908,0.55078,0.54932,0.54199,0.53662,0.53223,0.52832,0.53076,0.52783,0.51953,0.51563,0.51563,0.51416,0.51758,0.51758,0.50293,0.49512,0.49146,0.48511,0.56396,0.55518,0.56152,0.55566,0.54785,0.54199,0.53809,0.54932,0.54639,0.54492,0.53809,0.5459,0.55127,0.57227,0.58545,0.56445,0.55371,0.56836,0.55908,0.60156,0.60352,0.62207,0.62207,0.63623,0.62891,0.63818,0.65332,0.65576,0.646,0.63916,0.64453,0.65137,0.68213,0.67285,0.7041,0.69287,0.71582,0.68506,0.59912,0.62646,0.66211,0.66895,0.69629,0.68359,0.70508,0.73389,0.75,0.72656,0.72217,0.72217,0.73193,0.77295,0.73877,0.8291,0.82617,0.85254,0.7793,0.61182,0.60303,0.61865,0.61133,0.604,0.59912,0.59619,0.61084,0.61621,0.61621,0.60352,0.61426,0.62012,0.64209,0.64746,0.6416,0.63135,0.65137,0.64697,0.0
-1.4346,0.19836,0.00011754,0.46484,0.5083,0.0002861,4.9531e-05,0.50391,0.55127,0.52686,0.5166,0.49878,0.48706,0.47607,0.4668,0.46533,0.4563,0.44141,0.43311,0.42944,0.42358,0.42432,0.4165,0.3877,0.37061,0.35815,0.34375,0.55371,0.52637,0.52197,0.50293,0.48877,0.47681,0.46729,0.4729,0.46289,0.45386,0.44214,0.44531,0.44312,0.45532,0.44727,0.41724,0.39502,0.39697,0.37671,0.58887,0.56934,0.57471,0.56055,0.56641,0.55127,0.55371,0.5625,0.55566,0.53613,0.52246,0.52197,0.52002,0.54053,0.5166,0.521,0.49438,0.50049,0.45288,0.58643,0.59229,0.61377,0.60498,0.62354,0.60205,0.61523,0.63672,0.64209,0.60596,0.59424,0.58691,0.58643,0.6167,0.56592,0.625,0.60156,0.60742,0.51563,0.59912,0.56982,0.57227,0.55078,0.53613,0.52393,0.51514,0.52344,0.521,0.51172,0.49316,0.49878,0.49658,0.50928,0.50098,0.4707,0.44629,0.45142,0.43237,1.0
-1.416,0.20325,0.00016952,0.2229,0.81982,0.00013196,2.9027e-05,0.55322,0.55273,0.53223,0.52441,0.50928,0.49976,0.49072,0.4834,0.4834,0.47632,0.46362,0.45679,0.45459,0.45044,0.45239,0.45166,0.42358,0.41016,0.40137,0.39014,0.55615,0.53223,0.53076,0.51514,0.50244,0.49268,0.48486,0.49243,0.48389,0.47729,0.46704,0.47168,0.47217,0.48706,0.4856,0.4563,0.4375,0.4436,0.42578,0.5918,0.57617,0.58545,0.57471,0.5835,0.5708,0.57568,0.58691,0.58301,0.56689,0.55566,0.55811,0.55908,0.58301,0.56299,0.57568,0.5542,0.56592,0.52295,0.58936,0.59961,0.625,0.62061,0.64258,0.62451,0.64111,0.66602,0.67529,0.64502,0.63623,0.63281,0.63672,0.6709,0.62549,0.69629,0.68115,0.69482,0.60938,0.60205,0.57666,0.58252,0.56445,0.55225,0.54248,0.53564,0.54639,0.5459,0.54004,0.52295,0.53076,0.53125,0.54639,0.5415,0.51855,0.49854,0.50781,0.49268,2.0
-1.3799,0.44531,0.00017738,0.8501,0.61279,0.00025129,5.4479e-05,0.34619,0.55127,0.53027,0.52148,0.50635,0.49634,0.48682,0.479,0.47754,0.46899,0.45654,0.44897,0.44629,0.44043,0.44092,0.43164,0.40967,0.39478,0.38403,0.37085,0.55322,0.5293,0.52637,0.51025,0.49854,0.48853,0.48022,0.48657,0.47656,0.46973,0.45874,0.46265,0.46069,0.47266,0.46533,0.44141,0.42236,0.42432,0.40723,0.58887,0.57324,0.58057,0.56982,0.5791,0.56689,0.5708,0.58105,0.5752,0.55859,0.5459,0.54736,0.54639,0.56738,0.54541,0.55664,0.53467,0.54297,0.49805,0.58643,0.59717,0.62109,0.6167,0.63916,0.62109,0.63721,0.66016,0.66797,0.63623,0.62549,0.62109,0.62207,0.65332,0.60498,0.67334,0.65576,0.66602,0.57764,0.59814,0.57373,0.57813,0.55957,0.54785,0.53809,0.53076,0.54004,0.53809,0.53125,0.51367,0.52051,0.51904,0.53223,0.52588,0.50146,0.48071,0.4873,0.47095,0.0
-1.458,0.27612,0.00013721,0.57275,0.61865,0.00019443,2.5988e-05,0.30664,0.55371,0.53613,0.53027,0.51758,0.50977,0.50293,0.49707,0.49658,0.48926,0.479,0.47339,0.47168,0.4668,0.46802,0.46069,0.44287,0.43091,0.42285,0.41235,0.55518,0.53369,0.53271,0.51855,0.50928,0.50146,0.49561,0.50342,0.49365,0.48901,0.47876,0.48413,0.48267,0.49487,0.48706,0.46533,0.44922,0.45288,0.43726,0.59131,0.57666,0.58594,0.57715,0.58887,0.57861,0.58496,0.59668,0.59082,0.57666,0.56445,0.56738,0.56689,0.58887,0.56543,0.5791,0.55957,0.56934,0.5249,0.58887,0.60059,0.62646,0.62354,0.64795,0.63184,0.65039,0.67529,0.68262,0.65332,0.64355,0.64063,0.64209,0.67383,0.625,0.69531,0.67969,0.69141,0.60352,0.6001,0.57764,0.58447,0.56787,0.55811,0.55078,0.5459,0.55713,0.55518,0.55078,0.53369,0.54199,0.54102,0.55469,0.54785,0.52588,0.50732,0.51611,0.5,1.0
-1.4473,0.35815,0.00015485,0.48584,0.48633,0.00019896,6.4075e-05,0.54199,0.55078,0.52539,0.51514,0.49658,0.48413,0.47266,0.46313,0.46167,0.45288,0.43726,0.42871,0.4248,0.41895,0.41968,0.41797,0.38232,0.36475,0.35205,0.33716,0.55371,0.52588,0.521,0.50195,0.48657,0.47412,0.46411,0.46973,0.45996,0.4502,0.43872,0.44165,0.43994,0.45264,0.44678,0.41382,0.39087,0.39307,0.37256,0.58887,0.56934,0.57471,0.56055,0.56592,0.55127,0.55322,0.5625,0.55713,0.5376,0.52441,0.52441,0.52344,0.54492,0.52148,0.52686,0.50049,0.50781,0.46143,0.58691,0.59277,0.61523,0.60693,0.62549,0.60498,0.61865,0.6416,0.64893,0.61426,0.604,0.59814,0.59863,0.63037,0.58154,0.64404,0.62305,0.63135,0.5415,0.59961,0.56934,0.57227,0.55029,0.53516,0.52246,0.51318,0.52197,0.52002,0.51025,0.49219,0.4978,0.49585,0.50928,0.50146,0.47144,0.44678,0.45215,0.43335,2.0
-1.584,0.26221,0.00016451,0.5918,0.58057,0.00017571,5.6446e-05,0.37988,0.54736,0.51953,0.50732,0.48755,0.47534,0.46362,0.45337,0.45068,0.44019,0.42529,0.4165,0.41235,0.40527,0.40503,0.39331,0.36719,0.34985,0.33691,0.32202,0.54883,0.51758,0.51074,0.48999,0.47559,0.46313,0.45288,0.45728,0.44531,0.43579,0.42334,0.42603,0.42188,0.43188,0.42163,0.39233,0.37012,0.36963,0.34985,0.58398,0.56055,0.56348,0.54785,0.5542,0.53955,0.54199,0.55029,0.54199,0.52344,0.50928,0.50977,0.50635,0.52588,0.50049,0.50635,0.4812,0.48657,0.43848,0.58154,0.58447,0.60449,0.59521,0.61523,0.59521,0.60938,0.63135,0.63721,0.60352,0.5918,0.58643,0.58594,0.61572,0.56494,0.62842,0.60791,0.61621,0.5249,0.59326,0.56104,0.56104,0.5376,0.52295,0.51074,0.50146,0.50928,0.50488,0.49536,0.47632,0.48193,0.47852,0.4895,0.47974,0.44971,0.42554,0.4292,0.40942,0.0
-1.4395,0.3833,0.00011432,0.53857,0.45093,0.00011796,5.7459e-05,0.4353,0.55273,0.53174,0.52344,0.50781,0.4978,0.48853,0.48047,0.47949,0.47095,0.45776,0.45044,0.44727,0.44165,0.44263,0.43262,0.40869,0.39258,0.38086,0.36694,0.55518,0.53076,0.52783,0.51123,0.49878,0.48877,0.48047,0.48706,0.47729,0.46948,0.4585,0.46216,0.46021,0.47192,0.46338,0.43628,0.41553,0.41772,0.39844,0.59082,0.57471,0.58252,0.57129,0.58008,0.56787,0.57275,0.5835,0.57861,0.5625,0.55078,0.55273,0.55225,0.57422,0.55127,0.56201,0.53955,0.54932,0.50391,0.58838,0.59863,0.62354,0.61963,0.64209,0.625,0.64209,0.66748,0.67676,0.64697,0.63818,0.63525,0.63818,0.67139,0.62451,0.6958,0.68066,0.69482,0.60889,0.60059,0.5752,0.58008,0.56104,0.54883,0.53906,0.53174,0.54199,0.54004,0.5332,0.51563,0.52295,0.52148,0.53467,0.52734,0.50049,0.47876,0.48535,0.46753,1.0
-1.6309,0.28345,7.2777e-05,0.53076,0.7041,0.00019932,4.5717e-05,0.38818,0.55566,0.54102,0.53613,0.52441,0.51758,0.51074,0.50537,0.50537,0.49878,0.48877,0.48291,0.48145,0.47729,0.47876,0.47119,0.45337,0.44092,0.43237,0.42114,0.55859,0.54004,0.54102,0.52881,0.51953,0.51221,0.50635,0.51514,0.50684,0.50244,0.49268,0.49829,0.49805,0.51172,0.50586,0.48584,0.46948,0.47485,0.45947,0.59473,0.58447,0.59619,0.58936,0.60107,0.59131,0.59814,0.61035,0.60596,0.59277,0.58154,0.58447,0.58545,0.60889,0.58838,0.60449,0.58545,0.59717,0.55469,0.5918,0.60742,0.63574,0.63477,0.65967,0.64404,0.6626,0.68848,0.69727,0.66846,0.65967,0.65723,0.66016,0.69385,0.64746,0.7207,0.70654,0.7207,0.63525,0.604,0.58496,0.59375,0.57959,0.57031,0.56299,0.55859,0.57031,0.56982,0.56592,0.5498,0.55859,0.55859,0.57422,0.56934,0.54932,0.53125,0.5415,0.52734,2.0
-1.6348,0.31714,0.00011349,0.31982,0.47095,0.00018084,6.8247e-05,0.30688,0.54883,0.52344,0.51221,0.49365,0.48267,0.47217,0.46313,0.46045,0.44922,0.43506,0.42651,0.42261,0.41479,0.41406,0.40161,0.37402,0.35571,0.34155,0.3252,0.54932,0.51904,0.5127,0.49194,0.47925,0.46826,0.45898,0.46387,0.44995,0.44116,0.42822,0.43115,0.42554,0.43359,0.42017,0.38745,0.36475,0.36157,0.33936,0.58496,0.56006,0.56299,0.54736,0.55518,0.5415,0.54443,0.55273,0.54199,0.52344,0.5083,0.50879,0.50391,0.52051,0.49048,0.49243,0.46558,0.46777,0.41553,0.58252,0.58398,0.60352,0.59326,0.61377,0.59424,0.60889,0.63037,0.6333,0.59912,0.58594,0.58008,0.57764,0.60449,0.54883,0.60693,0.58301,0.58643,0.49146,0.59375,0.56104,0.56152,0.53809,0.5249,0.51416,0.50586,0.51367,0.50732,0.49854,0.47852,0.48438,0.47925,0.48828,0.47412,0.44043,0.41504,0.41602,0.39258,0.0
-1.5137,0.2627,0.00018978,0.66797,0.77441,0.00022268,5.0426e-05,0.30737,0.54688,0.52051,0.50879,0.48999,0.47852,0.46777,0.45825,0.45581,0.44531,0.4314,0.42334,0.41968,0.4126,0.41235,0.40161,0.37744,0.36133,0.34937,0.33545,0.54736,0.51758,0.51172,0.4917,0.47852,0.46729,0.45776,0.4624,0.44995,0.44189,0.42969,0.43286,0.42896,0.43896,0.4292,0.40186,0.38135,0.3811,0.3623,0.58301,0.56055,0.56396,0.54932,0.55713,0.54297,0.5459,0.55371,0.54541,0.52734,0.51318,0.51367,0.51025,0.5293,0.50391,0.51123,0.48706,0.49243,0.44458,0.58105,0.58447,0.60449,0.5957,0.6167,0.59717,0.61133,0.63281,0.63721,0.604,0.5918,0.58643,0.58496,0.61377,0.5625,0.62598,0.60547,0.61182,0.52002,0.59229,0.56104,0.56152,0.53906,0.52588,0.51465,0.50586,0.51367,0.50879,0.50049,0.48169,0.48779,0.48413,0.49512,0.4856,0.45752,0.43506,0.43896,0.41992,1.0
-1.4453,0.4458,0.00016034,0.65088,0.30786,0.00033212,5.4538e-05,0.35986,0.55078,0.52734,0.51709,0.5,0.4895,0.47925,0.47095,0.46899,0.45947,0.4458,0.43799,0.43457,0.42822,0.42822,0.41748,0.39282,0.37646,0.36426,0.34985,0.55225,0.52441,0.52002,0.50146,0.48853,0.47778,0.46899,0.47485,0.46338,0.45532,0.44336,0.44678,0.44336,0.45361,0.44336,0.41455,0.39331,0.39331,0.37378,0.5874,0.56689,0.57178,0.55762,0.56494,0.55127,0.5542,0.5625,0.5542,0.53564,0.52148,0.52148,0.51807,0.53711,0.51074,0.51514,0.4895,0.49414,0.44531,0.58496,0.58984,0.61084,0.60205,0.62158,0.60156,0.61523,0.63672,0.64063,0.60498,0.59229,0.58545,0.58398,0.61182,0.55908,0.61816,0.59521,0.59961,0.50684,0.59668,0.56738,0.56982,0.54834,0.53516,0.52393,0.51611,0.52441,0.52051,0.51221,0.49341,0.49927,0.49585,0.50732,0.49707,0.4668,0.44312,0.44727,0.42725,2.0
-1.3936,0.32397,0.00019276,0.69629,0.48486,0.00019717,4.4167e-05,0.40088,0.55029,0.52637,0.51611,0.49927,0.48828,0.47803,0.46948,0.46802,0.45923,0.44604,0.43823,0.4353,0.42944,0.43042,0.42065,0.39795,0.38306,0.37231,0.35962,0.55225,0.5249,0.52051,0.50244,0.4895,0.47852,0.46973,0.47559,0.46558,0.45752,0.44629,0.44995,0.44775,0.45972,0.45166,0.42578,0.40576,0.40796,0.39014,0.5874,0.56836,0.57422,0.56152,0.56934,0.55615,0.55957,0.56934,0.56348,0.54639,0.53369,0.53467,0.5332,0.55469,0.53174,0.54102,0.51758,0.52588,0.48022,0.58496,0.59277,0.61523,0.60889,0.62988,0.61133,0.62695,0.6499,0.65771,0.62549,0.61523,0.61084,0.61182,0.64307,0.59473,0.66162,0.64307,0.65332,0.56396,0.59717,0.56885,0.57178,0.55176,0.53809,0.52734,0.51953,0.52832,0.52637,0.51855,0.50098,0.50732,0.50586,0.51855,0.51172,0.48511,0.46313,0.46948,0.45215,0.0
-1.457,0.39233,0.00014234,0.7002,0.49658,0.00018573,6.8128e-05,0.3728,0.5498,0.52539,0.51514,0.49707,0.48584,0.4751,0.46582,0.46362,0.45386,0.43945,0.43115,0.42749,0.42065,0.42041,0.40918,0.38379,0.36646,0.35352,0.33838,0.55176,0.52393,0.51904,0.5,0.48682,0.47534,0.46582,0.47095,0.45972,0.45093,0.43896,0.44189,0.43848,0.44897,0.43945,0.41113,0.3894,0.38916,0.36963,0.58691,0.56738,0.57227,0.55908,0.56689,0.55322,0.55615,0.56543,0.55811,0.54053,0.52686,0.52783,0.52539,0.54541,0.521,0.52832,0.50342,0.51025,0.46265,0.58447,0.59131,0.61377,0.60645,0.62793,0.60889,0.62402,0.64697,0.65381,0.62109,0.61035,0.60547,0.60547,0.63623,0.58643,0.65186,0.63281,0.64209,0.55176,0.59668,0.56787,0.56982,0.54883,0.53516,0.52393,0.51563,0.52393,0.52051,0.51221,0.49341,0.49951,0.49658,0.5083,0.49951,0.47046,0.44702,0.45117,0.43213,1.0
-1.376,0.20483,0.00015724,0.40454,0.91211,0.0001936,3.9101e-05,0.3855,0.5498,0.52686,0.51758,0.50098,0.49072,0.48096,0.4729,0.47119,0.46216,0.44922,0.44189,0.43896,0.43286,0.43359,0.42358,0.40137,0.38647,0.37573,0.36279,0.55176,0.5249,0.52148,0.50391,0.49194,0.48169,0.47314,0.47925,0.46826,0.46118,0.44995,0.45386,0.45117,0.46265,0.45435,0.42944,0.41016,0.41187,0.39404,0.58691,0.56836,0.57471,0.5625,0.5708,0.55811,0.56201,0.57129,0.56396,0.54736,0.53418,0.53564,0.53418,0.55469,0.53125,0.54102,0.51807,0.52539,0.479,0.58447,0.5918,0.61475,0.60791,0.62939,0.61084,0.62598,0.64893,0.65479,0.62256,0.61133,0.60645,0.60693,0.6377,0.58789,0.6543,0.63525,0.64355,0.55371,0.59668,0.56885,0.57227,0.55225,0.54004,0.52979,0.52246,0.53125,0.52832,0.52148,0.50293,0.51025,0.50781,0.52051,0.5127,0.48706,0.46582,0.47192,0.4541,2.0
-1.4131,0.42627,0.00018883,0.59375,0.53467,0.00025153,3.8385e-05,0.41553,0.55371,0.53516,0.52832,0.51514,0.50635,0.49829,0.4917,0.49146,0.48438,0.47314,0.4668,0.46484,0.46021,0.46191,0.45386,0.43457,0.42163,0.41284,0.40137,0.55615,0.53467,0.5332,0.51904,0.50781,0.49902,0.49219,0.49976,0.49121,0.48535,0.47534,0.48022,0.47949,0.49292,0.48633,0.46387,0.4458,0.45068,0.43408,0.59229,0.57813,0.5874,0.57764,0.5874,0.57568,0.58105,0.59229,0.5874,0.57178,0.55957,0.56201,0.56152,0.58447,0.5625,0.57422,0.55273,0.5625,0.51855,0.58936,0.60156,0.62695,0.62305,0.64551,0.62793,0.64453,0.66846,0.67627,0.64502,0.63477,0.63037,0.63232,0.66455,0.6167,0.68408,0.6665,0.67676,0.58838,0.60205,0.57861,0.58496,0.56836,0.55713,0.54834,0.54199,0.55273,0.55225,0.54639,0.5293,0.53711,0.53711,0.55127,0.5459,0.52246,0.50244,0.51123,0.49561,0.0
-1.5088,0.28687,0.0001924,0.44092,0.72998,0.00016356,4.4465e-05,0.25293,0.54736,0.52148,0.51074,0.49243,0.48193,0.47192,0.46338,0.46118,0.45044,0.4375,0.42969,0.42651,0.41943,0.41895,0.40869,0.38477,0.3689,0.35718,0.34351,0.54785,0.51709,0.51074,0.49121,0.47925,0.46875,0.46021,0.46533,0.4519,0.44434,0.43188,0.43555,0.43115,0.43994,0.42847,0.3999,0.37988,0.37939,0.35962,0.58301,0.55859,0.56201,0.54736,0.55615,0.54346,0.54736,0.55615,0.54639,0.5293,0.51514,0.51611,0.5127,0.53076,0.50244,0.50977,0.48633,0.49121,0.44214,0.58105,0.58301,0.60303,0.59424,0.61621,0.59766,0.61328,0.63574,0.63965,0.60742,0.59521,0.59082,0.58984,0.61768,0.56445,0.62891,0.60889,0.61621,0.52393,0.59229,0.55957,0.56006,0.53809,0.52588,0.51563,0.5083,0.51611,0.51025,0.50342,0.48364,0.49048,0.48633,0.49658,0.48438,0.45581,0.43359,0.43701,0.4165,1.0
-2.7637,0.36133,7.2002e-05,0.73535,0.57227,4.9829e-05,5.0008e-05,0.57764,0.55811,0.54639,0.54297,0.53271,0.52539,0.51904,0.51367,0.51514,0.51172,0.50049,0.49512,0.4939,0.49146,0.49438,0.50146,0.47266,0.46167,0.45459,0.44531,0.56299,0.55078,0.55469,0.54541,0.53467,0.52686,0.521,0.53125,0.52734,0.52295,0.51514,0.52148,0.52588,0.54541,0.56348,0.52783,0.51318,0.52393,0.51074,0.60059,0.59863,0.61426,0.61182,0.62402,0.61523,0.62354,0.63867,0.6416,0.63086,0.62402,0.62891,0.63574,0.6665,0.65625,0.68408,0.67139,0.69482,0.66357,0.59814,0.62256,0.65674,0.66211,0.68848,0.67578,0.69775,0.72852,0.74707,0.72412,0.72168,0.72412,0.73535,0.77881,0.74658,0.84131,0.84277,0.87598,0.80811,0.61133,0.59814,0.61133,0.60107,0.59082,0.58398,0.58008,0.59375,0.59912,0.59619,0.5835,0.59326,0.59863,0.61865,0.62256,0.61084,0.59668,0.61426,0.60791,2.0
-1.5801,0.35791,0.00019503,0.72705,0.62305,9.7692e-05,3.5346e-05,0.36377,0.55273,0.53418,0.52686,0.51318,0.50488,0.49683,0.48999,0.4895,0.48218,0.47119,0.46509,0.46289,0.45825,0.45972,0.45215,0.43359,0.42114,0.4126,0.40161,0.55518,0.5332,0.53174,0.51709,0.50635,0.4978,0.49072,0.49829,0.48926,0.48389,0.47388,0.47876,0.47778,0.49097,0.48462,0.46338,0.44629,0.45044,0.43506,0.59082,0.57764,0.5874,0.57861,0.58984,0.57959,0.58594,0.59766,0.59424,0.58105,0.57031,0.57373,0.57471,0.59863,0.5791,0.59668,0.57861,0.5918,0.55029,0.58838,0.60205,0.62939,0.62793,0.65283,0.6377,0.65723,0.68408,0.69531,0.66895,0.66162,0.66064,0.66553,0.70117,0.65771,0.7373,0.72754,0.74707,0.66504,0.60059,0.57813,0.58447,0.56836,0.55762,0.5498,0.54395,0.55518,0.5542,0.5498,0.53369,0.54199,0.54248,0.55713,0.55273,0.53271,0.51416,0.52441,0.51025,0.0
-1.4863,0.27075,0.00012577,0.57471,0.50293,0.0001955,2.6345e-05,0.38354,0.5542,0.53711,0.53125,0.51855,0.51025,0.50293,0.49707,0.49683,0.48999,0.47925,0.47339,0.47168,0.46729,0.46875,0.46118,0.44287,0.43066,0.42261,0.41187,0.55713,0.53564,0.53516,0.521,0.51123,0.50293,0.49658,0.50439,0.49585,0.49072,0.48071,0.48584,0.48486,0.49805,0.49097,0.46924,0.45239,0.45728,0.44141,0.59277,0.57959,0.58936,0.58057,0.59131,0.58057,0.58691,0.59863,0.59375,0.57959,0.56787,0.57031,0.5708,0.59326,0.57178,0.58496,0.56494,0.57568,0.53174,0.59033,0.60303,0.62939,0.62695,0.65039,0.63428,0.65234,0.67725,0.68604,0.65625,0.64697,0.64404,0.64648,0.6792,0.63184,0.70215,0.68652,0.69922,0.6123,0.60205,0.58008,0.5874,0.5708,0.56055,0.55273,0.54736,0.55859,0.55762,0.55273,0.53613,0.54443,0.54443,0.55859,0.55273,0.53027,0.51172,0.521,0.50586,1.0
