params_id,sim_id,RMSE (% Corg),Corg_0,Corg_1,Corg_2,Corg_3,Corg_4
5,53_77_373_6120_121,0.9913,4.9382,3.5453
6,53_77_373_6120_121,1.7591,3.9714,1.5882
7,53_77_373_6120_121,0.3903,6.3984,4.492
8,53_77_373_6120_121,0.08,6.4799,3.7981
9,53_77_373_6120_121,0.3051,6.7762,3.5511
10,53_77_373_6120_121,0.0393,6.8246,4.0095
11,53_77_373_6120_121,0.076,6.4229,3.9696
12,53_77_373_6120_121,1.1419,4.4701,3.2086
13,53_77_373_6120_121,0.3438,6.5385,4.3093
14,53_77_373_6120_121,0.6609,5.3316,4.3746
0,10_78_376_2130_88,0.0485,2.0634,1.6354
1,10_78_376_2130_88,0.1494,2.1798,2.0497
2,10_78_376_2130_88,0.0154,2.1177,1.766
3,10_78_376_2130_88,0.1209,1.7041,1.7874
4,10_78_376_2130_88,0.1455,2.4505,1.708
5,10_78_376_2130_88,0.2632,1.6347,2.0474
6,10_78_376_2130_88,0.1091,1.7083,1.5869
7,10_78_376_2130_88,0.079,2.2147,1.6709
8,10_78_376_2130_88,0.1802,2.3581,1.8401
9,10_78_376_2130_88,0.0715,1.9512,1.8272
10,10_78_376_2130_88,0.0789,2.2686,1.7482
11,10_78_376_2130_88,0.0474,1.8453,1.6772
12,10_78_376_2130_88,0.048,1.9554,1.6448
13,10_78_376_2130_88,0.0847,2.0839,1.7232
14,10_78_376_2130_88,0.0523,2.0423,1.7255
0,15_77_378_5130_65,0.051,1.1929,0.1907
1,15_77_378_5130_65,0.0288,1.0833,0.1249
2,15_77_378_5130_65,0.0677,0.8573,0.0393
3,15_77_378_5130_65,0.0762,1.0496,0.228
4,15_77_378_5130_65,0.0671,1.1249,0.1474
5,15_77_378_5130_65,0.076,1.0967,0.228
6,15_77_378_5130_65,0.0786,0.9966,0.228
7,15_77_378_5130_65,0.058,1.1161,0.2022
8,15_77_378_5130_65,0.0762,1.0374,0.228
9,15_77_378_5130_65,0.0362,0.8636,0.0868
10,15_77_378_5130_65,0.0877,0.9466,0.228
11,15_77_378_5130_65,0.0285,1.046,0.1475
12,15_77_378_5130_65,0.0236,1.1039,0.0948
13,15_77_378_5130_65,0.0579,1.0051,0.0821
14,15_77_378_5130_65,0.0762,1.093,0.228
0,3_77_373_2110_121,0.0245,2.1755,0.4021
1,3_77_373_2110_121,0.0799,2.1686,0.3076
2,3_77_373_2110_121,0.0559,2.1783,0.5091
3,3_77_373_2110_121,0.0589,1.8546,0.4472
4,3_77_373_2110_121,0.0243,2.1414,0.4671
5,3_77_373_2110_121,0.1297,2.0446,0.2467
6,3_77_373_2110_121,0.067,2.0326,0.5118
7,3_77_373_2110_121,0.1404,2.3444,0.2815
8,3_77_373_2110_121,0.0346,2.0643,0.3753
9,3_77_373_2110_121,0.1053,2.176,0.5967
10,3_77_373_2110_121,0.0695,2.2612,0.357
11,3_77_373_2110_121,0.0559,1.9809,0.3389
12,3_77_373_2110_121,0.0778,2.0435,0.3078
13,3_77_373_2110_121,0.1119,1.7446,0.403
14,3_77_373_2110_121,0.1585,2.2151,0.6112
0,19_78_376_2120_116,0.0282,1.5386,1.0445
1,19_78_376_2120_116,0.0576,1.4501,1.1734
2,19_78_376_2120_116,0.0713,1.2008,1.0825
3,19_78_376_2120_116,0.0469,1.2522,0.9866
4,19_78_376_2120_116,0.0596,1.3307,0.9691
5,19_78_376_2120_116,0.1536,1.4922,1.3276
6,19_78_376_2120_116,0.101,1.2794,1.174
7,19_78_376_2120_116,0.1414,1.2169,1.2215
8,19_78_376_2120_116,0.0561,1.2391,1.0365
9,19_78_376_2120_116,0.2345,1.2811,1.4935
10,19_78_376_2120_116,0.0577,1.4837,1.1416
11,19_78_376_2120_116,0.1244,1.5647,0.9063
12,19_78_376_2120_116,0.1162,1.6492,1.0503
13,19_78_376_2120_116,0.0362,1.4521,1.0185
14,19_78_376_2120_116,0.0474,1.2671,1.0093
0,27_77_373_6110_140,0.038,1.5666,0.1755
1,27_77_373_6110_140,0.0812,1.6277,0.228
2,27_77_373_6110_140,0.0824,1.4469,0.0003
3,27_77_373_6110_140,0.0815,1.5535,0.031
4,27_77_373_6110_140,0.0787,1.4509,0.0112
5,27_77_373_6110_140,0.0267,1.5919,0.0832
6,27_77_373_6110_140,0.0515,1.4132,0.1937
7,27_77_373_6110_140,0.0764,1.4843,0.228
8,27_77_373_6110_140,0.0901,1.3757,0.0
9,27_77_373_6110_140,0.0737,1.431,0.223
10,27_77_373_6110_140,0.0383,1.4776,0.0727
11,27_77_373_6110_140,0.0826,1.3559,0.228
12,27_77_373_6110_140,0.0152,1.513,0.0998
13,27_77_373_6110_140,0.0772,1.4182,0.228
14,27_77_373_6110_140,0.081,1.3913,0.228
0,50_77_377_7110_111,0.024,0.6106,0.012
1,50_77_377_7110_111,0.0082,0.3551,0.006
2,50_77_377_7110_111,0.0075,0.2361,0.012
3,50_77_377_7110_111,0.0125,0.5059,0.012
4,50_77_377_7110_111,0.0051,0.3028,0.0
5,50_77_377_7110_111,0.0262,0.4826,0.0
6,50_77_377_7110_111,0.0079,0.52,0.012
7,50_77_377_7110_111,0.0303,0.6422,0.0
8,50_77_377_7110_111,0.0043,0.4551,0.0
9,50_77_377_7110_111,0.0398,0.3044,0.0
10,50_77_377_7110_111,0.0293,0.4936,0.0
11,50_77_377_7110_111,0.0028,0.4629,0.012
12,50_77_377_7110_111,0.0043,0.5222,0.0
13,50_77_377_7110_111,0.0049,0.6655,0.0
14,50_77_377_7110_111,0.0274,0.5442,0.012
0,21_78_374_6120_155,0.0367,1.6572,0.6965
1,21_78_374_6120_155,0.1005,1.5533,0.9171
2,21_78_374_6120_155,0.1438,1.334,0.973
3,21_78_374_6120_155,0.1139,1.6871,0.8023
4,21_78_374_6120_155,0.1591,1.4788,1.0091
5,21_78_374_6120_155,0.1173,1.8563,0.7259
6,21_78_374_6120_155,0.0413,1.3999,0.7881
7,21_78_374_6120_155,0.0569,1.6637,0.6927
8,21_78_374_6120_155,0.0675,1.3913,0.837
9,21_78_374_6120_155,0.315,2.124,0.9377
10,21_78_374_6120_155,0.0751,1.5301,0.8718
11,21_78_374_6120_155,0.1938,1.2981,0.4598
12,21_78_374_6120_155,0.0553,1.6089,0.805
13,21_78_374_6120_155,0.1154,1.7286,0.8174
14,21_78_374_6120_155,0.0954,1.3479,0.645
0,21_78_377_5110_65,0.0869,1.6815,0.8552
1,21_78_377_5110_65,0.0674,1.5583,0.6568
2,21_78_377_5110_65,0.0928,1.5848,0.7758
3,21_78_377_5110_65,0.0624,1.3927,0.8118
4,21_78_377_5110_65,0.0905,1.2271,0.7283
5,21_78_377_5110_65,0.1834,1.5059,0.423
6,21_78_377_5110_65,0.193,1.1627,0.4746
7,21_78_377_5110_65,0.105,1.7533,0.7651
8,21_78_377_5110_65,0.1519,1.629,0.5279
9,21_78_377_5110_65,0.0538,1.3065,0.8263
10,21_78_377_5110_65,0.0119,1.4647,0.7168
11,21_78_377_5110_65,0.0224,1.3647,0.7005
12,21_78_377_5110_65,0.2602,1.0239,0.9721
13,21_78_377_5110_65,0.045,1.5638,0.6682
14,21_78_377_5110_65,0.0784,1.331,0.6641
0,51_75_372_8110_99,0.0616,0.9514,0.2411
1,51_75_372_8110_99,0.1386,0.9034,0.5549
2,51_75_372_8110_99,0.0597,0.9041,0.3057
3,51_75_372_8110_99,0.0798,0.9392,0.2383
4,51_75_372_8110_99,0.05,0.747,0.4003
5,51_75_372_8110_99,0.0833,0.8777,0.4704
6,51_75_372_8110_99,0.0423,0.8,0.2709
7,51_75_372_8110_99,0.0174,0.8796,0.3095
8,51_75_372_8110_99,0.0984,0.7782,0.4832
9,51_75_372_8110_99,0.0534,0.7875,0.255
10,51_75_372_8110_99,0.0784,0.8116,0.216
11,51_75_372_8110_99,0.0366,0.885,0.316
12,51_75_372_8110_99,0.1572,1.0608,0.5182
13,51_75_372_8110_99,0.0134,0.8996,0.3391
14,51_75_372_8110_99,0.0695,0.7333,0.3
0,21_77_376_7130_111,0.1477,1.2203,0.9468
1,21_77_376_7130_111,0.0246,1.3635,0.8888
2,21_77_376_7130_111,0.068,1.2752,0.9966
3,21_77_376_7130_111,0.0361,1.3536,0.7503
4,21_77_376_7130_111,0.0475,1.4714,0.937
5,21_77_376_7130_111,0.1027,1.6245,0.7516
6,21_77_376_7130_111,0.067,1.2496,0.816
7,21_77_376_7130_111,0.1083,1.3161,1.0223
8,21_77_376_7130_111,0.09,1.5103,0.7259
9,21_77_376_7130_111,0.0924,1.4956,1.0049
10,21_77_376_7130_111,0.1091,1.2401,0.9942
11,21_77_376_7130_111,0.0243,1.3486,0.7739
12,21_77_376_7130_111,0.1127,1.2955,1.0268
13,21_77_376_7130_111,0.1224,1.1948,0.7502
14,21_77_376_7130_111,0.0316,1.441,0.7684
0,50_78_377_5130_65,0.0227,0.1796,0.8636
1,50_78_377_5130_65,0.2475,0.002,0.8204
2,50_78_377_5130_65,0.3345,0.0025,1.0135
3,50_78_377_5130_65,0.0361,0.003,0.8442
4,50_78_377_5130_65,0.2802,0.0007,0.7319
5,50_78_377_5130_65,0.0549,0.0003,0.8772
6,50_78_377_5130_65,0.0434,0.0469,0.802
7,50_78_377_5130_65,0.0463,0.0005,0.9321
8,50_78_377_5130_65,0.1292,0.0009,0.7009
9,50_78_377_5130_65,0.3566,0.004,0.9374
10,50_78_377_5130_65,0.1528,0.0009,0.7643
11,50_78_377_5130_65,0.1202,0.0021,0.9343
12,50_78_377_5130_65,0.0496,0.0018,0.8116
13,50_78_377_5130_65,0.1319,0.0014,0.8451
14,50_78_377_5130_65,0.0431,0.0105,0.8493
0,9_76_373_8110_42,0.2004,1.536,0.9943
1,9_76_373_8110_42,0.0744,1.6995,0.7511
2,9_76_373_8110_42,0.1909,1.3608,0.7714
3,9_76_373_8110_42,0.1139,1.8127,0.5957
4,9_76_373_8110_42,0.1632,1.604,0.5666
5,9_76_373_8110_42,0.1103,1.6513,0.6955
6,9_76_373_8110_42,0.0771,1.7234,0.6373
7,9_76_373_8110_42,0.0581,1.8873,0.6903
8,9_76_373_8110_42,0.0249,1.7414,0.7288
9,9_76_373_8110_42,0.1199,2.0433,0.8955
10,9_76_373_8110_42,0.0209,1.8282,0.8108
11,9_76_373_8110_42,0.019,1.7382,0.7401
12,9_76_373_8110_42,0.132,1.4986,0.7331
13,9_76_373_8110_42,0.1151,1.9406,0.7978
14,9_76_373_8110_42,0.1971,1.8382,0.4569
0,23_77_376_6130_107,0.0396,1.6896,0.0624
1,23_77_376_6130_107,0.0546,1.546,0.1642
2,23_77_376_6130_107,0.0733,1.544,0.228
3,23_77_376_6130_107,0.085,1.6054,0.0004
4,23_77_376_6130_107,0.069,1.6295,0.228
5,23_77_376_6130_107,0.0747,1.6237,0.228
6,23_77_376_6130_107,0.076,1.4781,0.228
7,23_77_376_6130_107,0.0883,1.5243,0.228
8,23_77_376_6130_107,0.0624,1.6915,0.1674
9,23_77_376_6130_107,0.0303,1.6041,0.1694
10,23_77_376_6130_107,0.0813,1.6119,0.0004
11,23_77_376_6130_107,0.0733,1.5829,0.228
12,23_77_376_6130_107,0.0708,1.6326,0.228
13,23_77_376_6130_107,0.0757,1.5121,0.228
14,23_77_376_6130_107,0.0716,1.5439,0.228
0,8_77_374_6130_96,0.0913,1.3968,0.5204
1,8_77_374_6130_96,0.1036,1.8761,0.6046
2,8_77_374_6130_96,0.1422,1.2459,0.4353
3,8_77_374_6130_96,0.1635,1.3559,0.2683
4,8_77_374_6130_96,0.0887,1.4681,0.6275
5,8_77_374_6130_96,0.0628,1.7004,0.423
6,8_77_374_6130_96,0.1091,1.6684,0.6112
7,8_77_374_6130_96,0.1995,1.23,0.2988
8,8_77_374_6130_96,0.1534,1.819,0.6598
9,8_77_374_6130_96,0.0679,1.7794,0.5636
10,8_77_374_6130_96,0.1464,1.6742,0.7475
11,8_77_374_6130_96,0.0547,1.6227,0.5299
12,8_77_374_6130_96,0.031,1.5471,0.5618
13,8_77_374_6130_96,0.038,1.4848,0.5632
14,8_77_374_6130_96,0.1387,1.433,0.7207
0,20_77_372_6110_193,0.0811,1.7381,0.2784
1,20_77_372_6110_193,0.0736,1.7348,0.3415
2,20_77_372_6110_193,0.0632,1.4874,0.232
3,20_77_372_6110_193,0.0523,1.4279,0.2446
4,20_77_372_6110_193,0.0425,1.4461,0.3137
5,20_77_372_6110_193,0.0546,1.6343,0.2542
6,20_77_372_6110_193,0.0656,1.5126,0.2381
7,20_77_372_6110_193,0.1085,1.3419,0.4299
8,20_77_372_6110_193,0.1184,1.3417,0.48
9,20_77_372_6110_193,0.1265,1.6365,0.1494
10,20_77_372_6110_193,0.1152,1.4437,0.1635
11,20_77_372_6110_193,0.1236,1.6717,0.4216
12,20_77_372_6110_193,0.0651,1.5921,0.2508
13,20_77_372_6110_193,0.1353,1.4536,0.5264
14,20_77_372_6110_193,0.1171,1.6995,0.3705
0,92_77_375_6120_96,0.0146,1.7153,0.3119
1,92_77_375_6120_96,0.031,1.5142,0.322
2,92_77_375_6120_96,0.1696,1.4353,0.6
3,92_77_375_6120_96,0.1119,1.6498,0.178
4,92_77_375_6120_96,0.1152,1.7268,0.2059
5,92_77_375_6120_96,0.0622,1.6533,0.2376
6,92_77_375_6120_96,0.1106,1.7338,0.2717
7,92_77_375_6120_96,0.0384,1.5712,0.3538
8,92_77_375_6120_96,0.1729,1.5721,0.6
9,92_77_375_6120_96,0.0802,1.6636,0.3832
10,92_77_375_6120_96,0.1346,1.3319,0.4482
11,92_77_375_6120_96,0.0531,1.6189,0.3286
12,92_77_375_6120_96,0.09,1.4079,0.3775
13,92_77_375_6120_96,0.1271,1.3408,0.3801
14,92_77_375_6120_96,0.1632,1.9124,0.2937
0,7_76_373_6130_91,0.1188,1.9159,0.0494
1,7_76_373_6130_91,0.1028,1.7037,0.3407
2,7_76_373_6130_91,0.1268,1.7556,0.372
3,7_76_373_6130_91,0.1373,1.6056,0.0004
4,7_76_373_6130_91,0.0737,1.7435,0.2979
5,7_76_373_6130_91,0.1241,1.7428,0.372
6,7_76_373_6130_91,0.0705,1.7899,0.2061
7,7_76_373_6130_91,0.063,1.768,0.2837
8,7_76_373_6130_91,0.0267,1.6983,0.2291
9,7_76_373_6130_91,0.0921,1.5044,0.2074
10,7_76_373_6130_91,0.1087,1.8743,0.2973
11,7_76_373_6130_91,0.0689,1.7608,0.2499
12,7_76_373_6130_91,0.1242,1.6994,0.372
13,7_76_373_6130_91,0.1255,1.7117,0.372
14,7_76_373_6130_91,0.1255,1.7285,0.372
0,21_78_374_2110_135,0.0425,1.9701,0.7598
1,21_78_374_2110_135,0.0983,2.1041,0.916
2,21_78_374_2110_135,0.0825,1.6749,0.8601
3,21_78_374_2110_135,0.0895,1.72,0.9193
4,21_78_374_2110_135,0.1476,1.9138,0.5513
5,21_78_374_2110_135,0.0505,1.7916,0.7998
6,21_78_374_2110_135,0.0295,1.6932,0.7312
7,21_78_374_2110_135,0.1186,1.934,0.9723
8,21_78_374_2110_135,0.0472,1.8959,0.8044
9,21_78_374_2110_135,0.0459,1.7985,0.8502
10,21_78_374_2110_135,0.1336,2.0824,0.9672
11,21_78_374_2110_135,0.0608,1.6159,0.7729
12,21_78_374_2110_135,0.0319,1.7465,0.7826
13,21_78_374_2110_135,0.1179,1.6068,0.6102
14,21_78_374_2110_135,0.1267,1.6223,0.9561
0,5_77_374_5120_81,0.0493,2.1095,0.0
1,5_77_374_5120_81,0.0396,1.9517,0.0004
2,5_77_374_5120_81,0.1116,1.6878,0.0186
3,5_77_374_5120_81,0.0174,1.8416,0.06
4,5_77_374_5120_81,0.0157,1.9958,0.06
5,5_77_374_5120_81,0.022,2.058,0.0002
6,5_77_374_5120_81,0.0372,1.9038,0.06
7,5_77_374_5120_81,0.0214,1.9868,0.0001
8,5_77_374_5120_81,0.0212,1.8965,0.0001
9,5_77_374_5120_81,0.0158,1.9939,0.06
10,5_77_374_5120_81,0.0237,2.0151,0.0
11,5_77_374_5120_81,0.0438,1.9474,0.06
12,5_77_374_5120_81,0.0233,1.982,0.06
13,5_77_374_5120_81,0.0218,1.8679,0.0
14,5_77_374_5120_81,0.0244,1.9002,0.0
0,23_78_378_5110_101,0.0426,1.5118,0.381
1,23_78_378_5110_101,0.0448,1.3307,0.4305
2,23_78_378_5110_101,0.1219,1.3921,0.647
3,23_78_378_5110_101,0.0655,1.2602,0.4583
4,23_78_378_5110_101,0.0079,1.3772,0.4429
5,23_78_378_5110_101,0.1165,1.7596,0.5013
6,23_78_378_5110_101,0.0398,1.3983,0.4988
7,23_78_378_5110_101,0.107,1.318,0.3331
8,23_78_378_5110_101,0.0592,1.4616,0.5209
9,23_78_378_5110_101,0.0399,1.2538,0.4786
10,23_78_378_5110_101,0.0773,1.6054,0.4311
11,23_78_378_5110_101,0.0622,1.31,0.3507
12,23_78_378_5110_101,0.0865,1.2733,0.3754
13,23_78_378_5110_101,0.0602,1.5221,0.3593
14,23_78_378_5110_101,0.1454,1.5621,0.6471
0,20_77_375_2130_129,0.1255,1.5135,0.384
1,20_77_375_2130_129,0.1312,1.503,0.384
2,20_77_375_2130_129,0.065,1.4762,0.2205
3,20_77_375_2130_129,0.0971,1.1508,0.2295
4,20_77_375_2130_129,0.0945,1.5429,0.2684
5,20_77_375_2130_129,0.1209,1.1837,0.2466
6,20_77_375_2130_129,0.0558,1.2195,0.2032
7,20_77_375_2130_129,0.1018,1.2623,0.3094
8,20_77_375_2130_129,0.0455,1.2821,0.1522
9,20_77_375_2130_129,0.0975,1.5199,0.2605
10,20_77_375_2130_129,0.0848,1.3529,0.3287
11,20_77_375_2130_129,0.1223,1.3236,0.384
12,20_77_375_2130_129,0.0603,1.2916,0.1367
13,20_77_375_2130_129,0.0465,1.4321,0.1701
14,20_77_375_2130_129,0.0959,1.4786,0.3073
0,9_77_374_6110_96,0.0219,1.9616,0.0
1,9_77_374_6110_96,0.022,1.9978,0.0001
2,9_77_374_6110_96,0.0202,1.9515,0.06
3,9_77_374_6110_96,0.0246,1.8364,0.0003
4,9_77_374_6110_96,0.0205,1.9234,0.0239
5,9_77_374_6110_96,0.0716,2.1621,0.0
6,9_77_374_6110_96,0.0217,1.7751,0.06
7,9_77_374_6110_96,0.0228,1.9046,0.0
8,9_77_374_6110_96,0.0284,1.9103,0.0001
9,9_77_374_6110_96,0.0272,2.0291,0.0
10,9_77_374_6110_96,0.0198,2.0055,0.0222
11,9_77_374_6110_96,0.0257,1.8626,0.06
12,9_77_374_6110_96,0.0328,1.9518,0.0001
13,9_77_374_6110_96,0.0265,1.8497,0.06
14,9_77_374_6110_96,0.0211,1.8392,0.06
0,112_77_374_2130_191,0.1686,2.1795,0.7967
1,112_77_374_2130_191,0.0432,1.9105,0.7601
2,112_77_374_2130_191,0.0268,1.7829,0.7559
3,112_77_374_2130_191,0.2831,1.908,1.1956
4,112_77_374_2130_191,0.1543,2.0785,0.6215
5,112_77_374_2130_191,0.1833,1.3622,0.8018
6,112_77_374_2130_191,0.0257,1.6986,0.7716
7,112_77_374_2130_191,0.062,1.8668,0.7259
8,112_77_374_2130_191,0.1206,1.5892,0.9675
9,112_77_374_2130_191,0.0671,1.8604,0.7009
10,112_77_374_2130_191,0.025,1.7805,0.7541
11,112_77_374_2130_191,0.1007,1.4354,0.7706
12,112_77_374_2130_191,0.0273,1.7904,0.7681
13,112_77_374_2130_191,0.0317,1.6318,0.7247
14,112_77_374_2130_191,0.1513,1.8562,0.9785
0,20_78_377_3120_101,0.0905,1.4101,0.2228
1,20_78_377_3120_101,0.0648,1.458,0.429
2,20_78_377_3120_101,0.092,1.6224,0.3657
3,20_78_377_3120_101,0.1081,1.3816,0.1599
4,20_78_377_3120_101,0.0248,1.4758,0.3644
5,20_78_377_3120_101,0.1958,1.7167,0.0533
6,20_78_377_3120_101,0.158,1.0724,0.3101
7,20_78_377_3120_101,0.1001,1.6978,0.3994
8,20_78_377_3120_101,0.0908,1.5043,0.4524
9,20_78_377_3120_101,0.1298,1.5494,0.1469
10,20_78_377_3120_101,0.1679,1.4109,0.5834
11,20_78_377_3120_101,0.1432,1.6494,0.4467
12,20_78_377_3120_101,0.0691,1.3663,0.2369
13,20_78_377_3120_101,0.1718,1.7998,0.3002
14,20_78_377_3120_101,0.0478,1.3955,0.2577
0,7_78_373_2110_191,0.1181,1.9646,0.2635
1,7_78_373_2110_191,0.0734,1.9944,0.5341
2,7_78_373_2110_191,0.1042,1.7979,0.4113
3,7_78_373_2110_191,0.1147,2.1188,0.3408
4,7_78_373_2110_191,0.1387,1.7491,0.4167
5,7_78_373_2110_191,0.1554,1.8062,0.2888
6,7_78_373_2110_191,0.0513,1.8333,0.4811
7,7_78_373_2110_191,0.1113,1.8478,0.3201
8,7_78_373_2110_191,0.0525,1.9233,0.5065
9,7_78_373_2110_191,0.0658,1.8928,0.4492
10,7_78_373_2110_191,0.051,1.9685,0.3788
11,7_78_373_2110_191,0.1168,2.1541,0.4769
12,7_78_373_2110_191,0.0387,1.9067,0.4264
13,7_78_373_2110_191,0.0704,1.79,0.4226
14,7_78_373_2110_191,0.0485,1.9019,0.4974
0,128_76_373_8120_62,0.0262,1.1417,0.6556
1,128_76_373_8120_62,0.121,1.3183,0.7427
2,128_76_373_8120_62,0.0841,1.2144,0.5535
3,128_76_373_8120_62,0.163,1.2061,0.8211
4,128_76_373_8120_62,0.1147,0.825,0.5506
5,128_76_373_8120_62,0.2165,1.4585,0.3878
6,128_76_373_8120_62,0.0315,0.9483,0.6121
7,128_76_373_8120_62,0.0358,1.1614,0.6029
8,128_76_373_8120_62,0.04,1.0149,0.5641
9,128_76_373_8120_62,0.0761,1.1481,0.5268
10,128_76_373_8120_62,0.1099,1.0905,0.7834
11,128_76_373_8120_62,0.1129,0.9712,0.7814
12,128_76_373_8120_62,0.0768,1.0223,0.7313
13,128_76_373_8120_62,0.0791,0.9017,0.6743
14,128_76_373_8120_62,0.0874,0.8717,0.555
0,21_78_374_6130_135,0.0918,1.6007,0.2611
1,21_78_374_6130_135,0.0257,1.8156,0.1641
2,21_78_374_6130_135,0.0593,1.8459,0.23
3,21_78_374_6130_135,0.1001,1.433,0.2126
4,21_78_374_6130_135,0.0238,1.8037,0.1813
5,21_78_374_6130_135,0.0414,1.7527,0.1371
6,21_78_374_6130_135,0.0328,1.5789,0.2254
7,21_78_374_6130_135,0.0935,1.6357,0.3117
8,21_78_374_6130_135,0.0864,1.5258,0.1169
9,21_78_374_6130_135,0.0878,1.9,0.2707
10,21_78_374_6130_135,0.0328,1.776,0.1478
11,21_78_374_6130_135,0.0463,1.6712,0.1278
12,21_78_374_6130_135,0.1103,1.5703,0.3256
13,21_78_374_6130_135,0.1179,1.4141,0.2168
14,21_78_374_6130_135,0.0942,1.6364,0.329
0,18_77_374_2120_121,0.1027,2.2749,0.1419
1,18_77_374_2120_121,0.0206,2.1351,0.1818
2,18_77_374_2120_121,0.0762,1.9454,0.088
3,18_77_374_2120_121,0.0466,1.7968,0.1754
4,18_77_374_2120_121,0.0726,2.0165,0.0883
5,18_77_374_2120_121,0.0765,2.2354,0.2601
6,18_77_374_2120_121,0.1234,1.8563,0.372
7,18_77_374_2120_121,0.0237,1.9679,0.175
8,18_77_374_2120_121,0.01,1.947,0.2077
9,18_77_374_2120_121,0.0288,2.1051,0.1691
10,18_77_374_2120_121,0.1132,1.8252,0.0935
11,18_77_374_2120_121,0.0469,1.878,0.2585
12,18_77_374_2120_121,0.0195,2.0219,0.1973
13,18_77_374_2120_121,0.0667,1.8018,0.1314
14,18_77_374_2120_121,0.1022,1.6909,0.2055
0,7_77_373_2130_140,0.0332,2.2201,0.2391
1,7_77_373_2130_140,0.0881,2.5142,0.1199
2,7_77_373_2130_140,0.1124,2.517,0.1349
3,7_77_373_2130_140,0.0351,2.0186,0.212
4,7_77_373_2130_140,0.0648,2.3175,0.0989
5,7_77_373_2130_140,0.0501,2.3821,0.2422
6,7_77_373_2130_140,0.0429,2.1394,0.1437
7,7_77_373_2130_140,0.0252,2.2507,0.1609
8,7_77_373_2130_140,0.0652,2.0443,0.2534
9,7_77_373_2130_140,0.1276,2.4014,0.372
10,7_77_373_2130_140,0.05,2.319,0.2581
11,7_77_373_2130_140,0.1198,1.8564,0.1475
12,7_77_373_2130_140,0.041,2.1166,0.1482
13,7_77_373_2130_140,0.1239,2.1115,0.372
14,7_77_373_2130_140,0.0461,2.1147,0.259
0,23_78_377_3110_65,0.0602,1.7642,0.1537
1,23_78_377_3110_65,0.073,1.4517,0.1042
2,23_78_377_3110_65,0.0489,1.4481,0.1159
3,23_78_377_3110_65,0.0694,1.6352,0.066
4,23_78_377_3110_65,0.05,1.6526,0.1738
5,23_78_377_3110_65,0.0913,1.5325,0.228
6,23_78_377_3110_65,0.0764,1.4899,0.228
7,23_78_377_3110_65,0.0821,1.6526,0.0003
8,23_78_377_3110_65,0.0785,1.4927,0.228
9,23_78_377_3110_65,0.0752,1.4139,0.1823
10,23_78_377_3110_65,0.0761,1.6152,0.228
11,23_78_377_3110_65,0.0913,1.6068,0.228
12,23_78_377_3110_65,0.0491,1.473,0.1398
13,23_78_377_3110_65,0.0854,1.6066,0.228
14,23_78_377_3110_65,0.0712,1.6055,0.2099
0,10_79_376_1130_101,0.0344,1.965,0.3192
1,10_79_376_1130_101,0.0532,1.9101,0.4626
2,10_79_376_1130_101,0.1073,2.0923,0.491
3,10_79_376_1130_101,0.0498,1.8509,0.2976
4,10_79_376_1130_101,0.0282,1.9965,0.3832
5,10_79_376_1130_101,0.1351,1.8403,0.1763
6,10_79_376_1130_101,0.0491,1.7127,0.4202
7,10_79_376_1130_101,0.108,1.6733,0.3554
8,10_79_376_1130_101,0.1338,2.0877,0.4991
9,10_79_376_1130_101,0.1216,1.7261,0.2264
10,10_79_376_1130_101,0.0492,1.9886,0.4473
11,10_79_376_1130_101,0.0733,1.7628,0.2581
12,10_79_376_1130_101,0.1322,1.9996,0.5679
13,10_79_376_1130_101,0.0975,2.0207,0.3293
14,10_79_376_1130_101,0.0241,1.7893,0.3409
0,21_77_377_5110_65,0.1662,1.7159,0.6784
1,21_77_377_5110_65,0.0748,1.328,0.8394
2,21_77_377_5110_65,0.0418,1.1182,0.688
3,21_77_377_5110_65,0.0483,1.292,0.7991
4,21_77_377_5110_65,0.0215,1.1963,0.7105
5,21_77_377_5110_65,0.1281,1.5936,0.762
6,21_77_377_5110_65,0.0841,1.4078,0.7585
7,21_77_377_5110_65,0.0612,1.4165,0.8217
8,21_77_377_5110_65,0.0642,1.3276,0.8037
9,21_77_377_5110_65,0.0163,1.1607,0.7237
10,21_77_377_5110_65,0.1026,1.4473,0.6863
11,21_77_377_5110_65,0.1119,1.1996,0.8985
12,21_77_377_5110_65,0.0113,1.2917,0.7513
13,21_77_377_5110_65,0.0483,1.3444,0.6503
14,21_77_377_5110_65,0.2072,1.0905,0.9845
0,20_75_374_6130_76,0.0026,1.5614,1.0037
1,20_75_374_6130_76,0.2112,1.9886,1.1126
2,20_75_374_6130_76,0.1197,1.2177,1.0673
3,20_75_374_6130_76,0.1017,1.4182,1.1452
4,20_75_374_6130_76,0.0422,1.4314,0.9732
5,20_75_374_6130_76,0.1006,1.7746,0.982
6,20_75_374_6130_76,0.0379,1.5015,0.9644
7,20_75_374_6130_76,0.1259,1.7819,0.9335
8,20_75_374_6130_76,0.061,1.3597,1.0568
9,20_75_374_6130_76,0.1837,1.8733,0.9787
10,20_75_374_6130_76,0.1037,1.6499,1.1486
11,20_75_374_6130_76,0.0531,1.5327,1.0105
12,20_75_374_6130_76,0.0823,1.316,0.9896
13,20_75_374_6130_76,0.1629,1.1782,1.0915
14,20_75_374_6130_76,0.1611,1.4345,0.7121
