p_id,sim_id,row_col,rot_id,obs_corg,sim_corg,profile
8,93_77_373_6110_140,77_373,6110,9.0,8.063065413343946,0
8,93_77_373_6110_140,77_373,6110,0.9839999999999999,0.881257839048697,1
9,93_77_373_6110_140,77_373,6110,9.0,9.26917709967555,0
9,93_77_373_6110_140,77_373,6110,0.9839999999999999,0.7468361321199064,1
10,93_77_373_6110_140,77_373,6110,9.0,8.639855507102427,0
10,93_77_373_6110_140,77_373,6110,0.9839999999999999,0.9949897919305817,1
11,93_77_373_6110_140,77_373,6110,9.0,7.913444648754066,0
11,93_77_373_6110_140,77_373,6110,0.9839999999999999,1.6449164555797142,1
12,93_77_373_6110_140,77_373,6110,9.0,8.996437039384153,0
12,93_77_373_6110_140,77_373,6110,0.9839999999999999,0.8196468702682379,1
13,93_77_373_6110_140,77_373,6110,9.0,8.912234495022425,0
13,93_77_373_6110_140,77_373,6110,0.9839999999999999,0.816708212693441,1
14,93_77_373_6110_140,77_373,6110,9.0,9.146276459905604,0
14,93_77_373_6110_140,77_373,6110,0.9839999999999999,0.9789252450713894,1
0,18_77_373_6120_137,77_373,6120,1.44,9.203199474165933,0
0,18_77_373_6120_137,77_373,6120,0.798,0.9763127831947913,1
1,18_77_373_6120_137,77_373,6120,1.44,1.423727502637766,0
1,18_77_373_6120_137,77_373,6120,0.798,0.7866701511007854,1
2,18_77_373_6120_137,77_373,6120,1.44,1.2466853335103758,0
2,18_77_373_6120_137,77_373,6120,0.798,0.8183727526068557,1
3,18_77_373_6120_137,77_373,6120,1.44,1.4176923805403085,0
3,18_77_373_6120_137,77_373,6120,0.798,0.7195208135118645,1
4,18_77_373_6120_137,77_373,6120,1.44,1.3821271746849328,0
4,18_77_373_6120_137,77_373,6120,0.798,0.6702277247108304,1
5,18_77_373_6120_137,77_373,6120,1.44,1.554187853818294,0
5,18_77_373_6120_137,77_373,6120,0.798,0.9083409432478741,1
6,18_77_373_6120_137,77_373,6120,1.44,1.4009698895949343,0
6,18_77_373_6120_137,77_373,6120,0.798,0.8873101611728865,1
7,18_77_373_6120_137,77_373,6120,1.44,1.3723937606658192,0
7,18_77_373_6120_137,77_373,6120,0.798,0.7912282161993742,1
8,18_77_373_6120_137,77_373,6120,1.44,1.3280415204511895,0
8,18_77_373_6120_137,77_373,6120,0.798,0.7816853690427619,1
9,18_77_373_6120_137,77_373,6120,1.44,1.4122730251533544,0
9,18_77_373_6120_137,77_373,6120,0.798,0.7745958353129138,1
10,18_77_373_6120_137,77_373,6120,1.44,1.4483905287097285,0
10,18_77_373_6120_137,77_373,6120,0.798,0.6933607203989613,1
11,18_77_373_6120_137,77_373,6120,1.44,1.3166979625171855,0
11,18_77_373_6120_137,77_373,6120,0.798,0.8535240976983293,1
12,18_77_373_6120_137,77_373,6120,1.44,1.3742081286507615,0
12,18_77_373_6120_137,77_373,6120,0.798,0.9207071527551625,1
13,18_77_373_6120_137,77_373,6120,1.44,1.325416057815359,0
13,18_77_373_6120_137,77_373,6120,0.798,0.668050542663061,1
14,18_77_373_6120_137,77_373,6120,1.44,1.4122694397476754,0
14,18_77_373_6120_137,77_373,6120,0.798,0.8232508901458614,1
0,21_77_374_6130_93,77_374,6130,1.308,1.5420509281575967,0
0,21_77_374_6130_93,77_374,6130,0.6,0.7725680731023062,1
1,21_77_374_6130_93,77_374,6130,1.308,1.2701967992757637,0
1,21_77_374_6130_93,77_374,6130,0.6,0.5428305042562299,1
2,21_77_374_6130_93,77_374,6130,1.308,1.426360794439605,0
2,21_77_374_6130_93,77_374,6130,0.6,0.6610474696537929,1
3,21_77_374_6130_93,77_374,6130,1.308,1.2724156011935377,0
3,21_77_374_6130_93,77_374,6130,0.6,0.6039470431105813,1
4,21_77_374_6130_93,77_374,6130,1.308,1.3342849826270107,0
4,21_77_374_6130_93,77_374,6130,0.6,0.5049693998288203,1
5,21_77_374_6130_93,77_374,6130,1.308,1.2816197443149684,0
5,21_77_374_6130_93,77_374,6130,0.6,0.6425478181646379,1
6,21_77_374_6130_93,77_374,6130,1.308,1.2933270752661659,0
6,21_77_374_6130_93,77_374,6130,0.6,0.7004590012243415,1
7,21_77_374_6130_93,77_374,6130,1.308,1.2680137610127384,0
7,21_77_374_6130_93,77_374,6130,0.6,0.6385601773086366,1
8,21_77_374_6130_93,77_374,6130,1.308,1.4545946870962092,0
8,21_77_374_6130_93,77_374,6130,0.6,0.48019973109328434,1
9,21_77_374_6130_93,77_374,6130,1.308,1.366270887122245,0
9,21_77_374_6130_93,77_374,6130,0.6,0.746658766237112,1
10,21_77_374_6130_93,77_374,6130,1.308,1.1963650059927187,0
10,21_77_374_6130_93,77_374,6130,0.6,0.4352347790990271,1
11,21_77_374_6130_93,77_374,6130,1.308,1.3556663585098847,0
11,21_77_374_6130_93,77_374,6130,0.6,0.4540648976246399,1
12,21_77_374_6130_93,77_374,6130,1.308,1.2080785243573877,0
12,21_77_374_6130_93,77_374,6130,0.6,0.517274956873939,1
13,21_77_374_6130_93,77_374,6130,1.308,1.301798364024617,0
13,21_77_374_6130_93,77_374,6130,0.6,0.7145566291719319,1
14,21_77_374_6130_93,77_374,6130,1.308,1.349623346157993,0
14,21_77_374_6130_93,77_374,6130,0.6,0.5438466124974347,1
0,20_77_375_6130_103,77_375,6130,1.212,1.1926116837382097,0
0,20_77_375_6130_103,77_375,6130,0.192,0.7016396972724083,1
1,20_77_375_6130_103,77_375,6130,1.212,1.2264519205341895,0
1,20_77_375_6130_103,77_375,6130,0.192,0.36867122102682526,1
2,20_77_375_6130_103,77_375,6130,1.212,1.1444484502055459,0
2,20_77_375_6130_103,77_375,6130,0.192,0.18541633309957423,1
3,20_77_375_6130_103,77_375,6130,1.212,1.216142769823695,0
3,20_77_375_6130_103,77_375,6130,0.192,0.19744671647813056,1
4,20_77_375_6130_103,77_375,6130,1.212,1.235131017826303,0
4,20_77_375_6130_103,77_375,6130,0.192,0.1615684599521378,1
5,20_77_375_6130_103,77_375,6130,1.212,1.2328995000624732,0
5,20_77_375_6130_103,77_375,6130,0.192,0.14241586606032708,1
6,20_77_375_6130_103,77_375,6130,1.212,1.1986929104014137,0
6,20_77_375_6130_103,77_375,6130,0.192,0.10026499526908164,1
7,20_77_375_6130_103,77_375,6130,1.212,1.1700806770085992,0
7,20_77_375_6130_103,77_375,6130,0.192,0.09679582770965119,1
8,20_77_375_6130_103,77_375,6130,1.212,1.3997330158437624,0
8,20_77_375_6130_103,77_375,6130,0.192,0.21902573774890266,1
9,20_77_375_6130_103,77_375,6130,1.212,1.0713264006053298,0
9,20_77_375_6130_103,77_375,6130,0.192,0.19826318832039375,1
10,20_77_375_6130_103,77_375,6130,1.212,1.1878583630297592,0
10,20_77_375_6130_103,77_375,6130,0.192,0.19586501974885964,1
11,20_77_375_6130_103,77_375,6130,1.212,1.279354101738022,0
11,20_77_375_6130_103,77_375,6130,0.192,0.18461407203288832,1
12,20_77_375_6130_103,77_375,6130,1.212,1.284077502133621,0
12,20_77_375_6130_103,77_375,6130,0.192,0.18350440466992113,1
13,20_77_375_6130_103,77_375,6130,1.212,1.1077977581326381,0
13,20_77_375_6130_103,77_375,6130,0.192,0.3686689267621728,1
14,20_77_375_6130_103,77_375,6130,1.212,1.218229279557217,0
14,20_77_375_6130_103,77_375,6130,0.192,0.3708998382045551,1
0,3_76_373_8130_62,76_373,8130,1.47,1.2731628462943816,0
0,3_76_373_8130_62,76_373,8130,0.186,0.029074872335051374,1
1,3_76_373_8130_62,76_373,8130,1.47,1.533945657717538,0
1,3_76_373_8130_62,76_373,8130,0.186,0.2601562139686026,1
2,3_76_373_8130_62,76_373,8130,1.47,1.5013927979035133,0
2,3_76_373_8130_62,76_373,8130,0.186,0.05232431617216752,1
3,3_76_373_8130_62,76_373,8130,1.47,1.4191251400283882,0
3,3_76_373_8130_62,76_373,8130,0.186,0.35356395340278807,1
4,3_76_373_8130_62,76_373,8130,1.47,1.5210181099464284,0
4,3_76_373_8130_62,76_373,8130,0.186,0.3571230847638712,1
5,3_76_373_8130_62,76_373,8130,1.47,1.4953561149542822,0
5,3_76_373_8130_62,76_373,8130,0.186,0.13952682062189753,1
6,3_76_373_8130_62,76_373,8130,1.47,1.4126362317523053,0
6,3_76_373_8130_62,76_373,8130,0.186,0.21415449578392962,1
7,3_76_373_8130_62,76_373,8130,1.47,1.451554684872189,0
7,3_76_373_8130_62,76_373,8130,0.186,0.07855662390604884,1
8,3_76_373_8130_62,76_373,8130,1.47,1.5118308182544682,0
8,3_76_373_8130_62,76_373,8130,0.186,0.171409645198843,1
9,3_76_373_8130_62,76_373,8130,1.47,1.4529132172676529,0
9,3_76_373_8130_62,76_373,8130,0.186,0.16923834677450997,1
10,3_76_373_8130_62,76_373,8130,1.47,1.3360414162324423,0
10,3_76_373_8130_62,76_373,8130,0.186,0.2950534637186453,1
11,3_76_373_8130_62,76_373,8130,1.47,1.402559601266791,0
11,3_76_373_8130_62,76_373,8130,0.186,0.11807541003790681,1
12,3_76_373_8130_62,76_373,8130,1.47,1.4987893489923572,0
12,3_76_373_8130_62,76_373,8130,0.186,0.22407707334977617,1
13,3_76_373_8130_62,76_373,8130,1.47,1.335245331349855,0
13,3_76_373_8130_62,76_373,8130,0.186,0.16327525573213186,1
14,3_76_373_8130_62,76_373,8130,1.47,1.4123822886569275,0
14,3_76_373_8130_62,76_373,8130,0.186,0.26831016881627057,1
0,15_75_373_8110_91,75_373,8110,1.044,1.503173414124566,0
0,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.17569888824698274,1
1,15_75_373_8110_91,75_373,8110,1.044,1.0929348885526007,0
1,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.17781374971179276,1
2,15_75_373_8110_91,75_373,8110,1.044,0.9892549561677115,0
2,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.1329027838885572,1
3,15_75_373_8110_91,75_373,8110,1.044,1.0662183414120392,0
3,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.053858024492295764,1
4,15_75_373_8110_91,75_373,8110,1.044,0.9996518212800561,0
4,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.21753662826323544,1
5,15_75_373_8110_91,75_373,8110,1.044,1.0525107612034157,0
5,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.21516950994887357,1
6,15_75_373_8110_91,75_373,8110,1.044,1.010106498341357,0
6,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.1512115151298554,1
7,15_75_373_8110_91,75_373,8110,1.044,0.9859389180748098,0
7,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.07963676319923703,1
8,15_75_373_8110_91,75_373,8110,1.044,1.0283700945615084,0
8,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.21612685102546406,1
9,15_75_373_8110_91,75_373,8110,1.044,1.1032186969799396,0
9,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.21666925579131532,1
10,15_75_373_8110_91,75_373,8110,1.044,1.022458969751262,0
10,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.13862200392239662,1
11,15_75_373_8110_91,75_373,8110,1.044,1.0966352164136095,0
11,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.06695813585893796,1
12,15_75_373_8110_91,75_373,8110,1.044,1.050433162199138,0
12,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.00047557393199815543,1
13,15_75_373_8110_91,75_373,8110,1.044,1.0557573683911576,0
13,15_75_373_8110_91,75_373,8110,0.11399999999999999,0.021629115251697997,1
14,15_75_373_8110_91,75_373,8110,1.044,1.0274000307901634,0
14,15_75_373_8110_91,75_373,8110,0.11399999999999999,9.553323608976726e-05,1
0,23_76_374_5130_50,76_374,5130,1.26,1.0601527543672216,0
0,23_76_374_5130_50,76_374,5130,0.39,0.17469829846484786,1
1,23_76_374_5130_50,76_374,5130,1.26,1.1635372950611778,0
1,23_76_374_5130_50,76_374,5130,0.39,0.5069657759969832,1
2,23_76_374_5130_50,76_374,5130,1.26,1.1118242169068382,0
2,23_76_374_5130_50,76_374,5130,0.39,0.3345904814482769,1
3,23_76_374_5130_50,76_374,5130,1.26,1.0739214345153874,0
3,23_76_374_5130_50,76_374,5130,0.39,0.40376361542307965,1
4,23_76_374_5130_50,76_374,5130,1.26,1.2361901827274349,0
4,23_76_374_5130_50,76_374,5130,0.39,0.3423608573152351,1
5,23_76_374_5130_50,76_374,5130,1.26,1.2533671831938806,0
5,23_76_374_5130_50,76_374,5130,0.39,0.2696172780974276,1
6,23_76_374_5130_50,76_374,5130,1.26,1.364546649919955,0
6,23_76_374_5130_50,76_374,5130,0.39,0.39997050084688857,1
7,23_76_374_5130_50,76_374,5130,1.26,1.391378904341339,0
7,23_76_374_5130_50,76_374,5130,0.39,0.588157554623682,1
8,23_76_374_5130_50,76_374,5130,1.26,1.221648732530689,0
8,23_76_374_5130_50,76_374,5130,0.39,0.5169617609380274,1
9,23_76_374_5130_50,76_374,5130,1.26,1.141641488917374,0
9,23_76_374_5130_50,76_374,5130,0.39,0.33806003456244094,1
10,23_76_374_5130_50,76_374,5130,1.26,0.9673918711808474,0
10,23_76_374_5130_50,76_374,5130,0.39,0.16330947304590532,1
11,23_76_374_5130_50,76_374,5130,1.26,1.055096141371831,0
11,23_76_374_5130_50,76_374,5130,0.39,0.2870751803384898,1
12,23_76_374_5130_50,76_374,5130,1.26,1.2449039968863274,0
12,23_76_374_5130_50,76_374,5130,0.39,0.2407490408173067,1
13,23_76_374_5130_50,76_374,5130,1.26,1.1004973490985845,0
13,23_76_374_5130_50,76_374,5130,0.39,0.3589862515702428,1
14,23_76_374_5130_50,76_374,5130,1.26,1.0892345682310691,0
14,23_76_374_5130_50,76_374,5130,0.39,0.24363403037487003,1
0,43_77_372_6110_155,77_372,6110,1.47,1.1613897058395928,0
0,43_77_372_6110_155,77_372,6110,0.3,0.3985568087866668,1
1,43_77_372_6110_155,77_372,6110,1.47,1.6391209015786592,0
1,43_77_372_6110_155,77_372,6110,0.3,0.28200557516784597,1
2,43_77_372_6110_155,77_372,6110,1.47,1.4958753322042455,0
2,43_77_372_6110_155,77_372,6110,0.3,0.17192675612519612,1
3,43_77_372_6110_155,77_372,6110,1.47,1.3976956915501846,0
3,43_77_372_6110_155,77_372,6110,0.3,0.49459551871593127,1
4,43_77_372_6110_155,77_372,6110,1.47,1.403391085997613,0
4,43_77_372_6110_155,77_372,6110,0.3,0.3182950498936426,1
5,43_77_372_6110_155,77_372,6110,1.47,1.452768565026325,0
5,43_77_372_6110_155,77_372,6110,0.3,0.23653828263190368,1
6,43_77_372_6110_155,77_372,6110,1.47,1.511663950277706,0
6,43_77_372_6110_155,77_372,6110,0.3,0.17691541558046092,1
7,43_77_372_6110_155,77_372,6110,1.47,1.5102262456429627,0
7,43_77_372_6110_155,77_372,6110,0.3,0.2837828539631288,1
8,43_77_372_6110_155,77_372,6110,1.47,1.342126545656238,0
8,43_77_372_6110_155,77_372,6110,0.3,0.42142330603945527,1
9,43_77_372_6110_155,77_372,6110,1.47,1.5983502381947117,0
9,43_77_372_6110_155,77_372,6110,0.3,0.2783915164332727,1
10,43_77_372_6110_155,77_372,6110,1.47,1.389878134235643,0
10,43_77_372_6110_155,77_372,6110,0.3,0.23727981694704214,1
11,43_77_372_6110_155,77_372,6110,1.47,1.4476379934123185,0
11,43_77_372_6110_155,77_372,6110,0.3,0.35991403688182294,1
12,43_77_372_6110_155,77_372,6110,1.47,1.3425956652670916,0
12,43_77_372_6110_155,77_372,6110,0.3,0.3177107834766574,1
13,43_77_372_6110_155,77_372,6110,1.47,1.5168212833720882,0
13,43_77_372_6110_155,77_372,6110,0.3,0.339801260033477,1
14,43_77_372_6110_155,77_372,6110,1.47,1.5323082083961967,0
14,43_77_372_6110_155,77_372,6110,0.3,0.20232067884189478,1
0,16_78_375_2120_135,78_375,2120,1.14,1.4964960060798778,0
0,16_78_375_2120_135,78_375,2120,0.024,0.36211533648759675,1
1,16_78_375_2120_135,78_375,2120,1.14,1.1551173826162098,0
1,16_78_375_2120_135,78_375,2120,0.024,0.046798092296700455,1
2,16_78_375_2120_135,78_375,2120,1.14,1.1464397688428918,0
2,16_78_375_2120_135,78_375,2120,0.024,0.04663471289847235,1
3,16_78_375_2120_135,78_375,2120,1.14,1.1896856538276934,0
3,16_78_375_2120_135,78_375,2120,0.024,0.04667884745440685,1
4,16_78_375_2120_135,78_375,2120,1.14,1.1396992664343697,0
4,16_78_375_2120_135,78_375,2120,0.024,0.046897392373768026,1
5,16_78_375_2120_135,78_375,2120,1.14,1.1930579485667607,0
5,16_78_375_2120_135,78_375,2120,0.024,0,1
6,16_78_375_2120_135,78_375,2120,1.14,1.1148190451082738,0
6,16_78_375_2120_135,78_375,2120,0.024,0,1
7,16_78_375_2120_135,78_375,2120,1.14,1.0825345612224169,0
7,16_78_375_2120_135,78_375,2120,0.024,0,1
8,16_78_375_2120_135,78_375,2120,1.14,1.1744364556920601,0
8,16_78_375_2120_135,78_375,2120,0.024,0.04678233267038069,1
9,16_78_375_2120_135,78_375,2120,1.14,1.1180977094348932,0
9,16_78_375_2120_135,78_375,2120,0.024,0.04680656134441327,1
10,16_78_375_2120_135,78_375,2120,1.14,1.184772848210439,0
10,16_78_375_2120_135,78_375,2120,0.024,0,1
11,16_78_375_2120_135,78_375,2120,1.14,1.135834655296825,0
11,16_78_375_2120_135,78_375,2120,0.024,0.03416064402391922,1
12,16_78_375_2120_135,78_375,2120,1.14,1.1384222961533654,0
12,16_78_375_2120_135,78_375,2120,0.024,9.754549688643608e-05,1
13,16_78_375_2120_135,78_375,2120,1.14,1.1710240073437832,0
13,16_78_375_2120_135,78_375,2120,0.024,0.046791624736421525,1
14,16_78_375_2120_135,78_375,2120,1.14,1.0275298090210512,0
14,16_78_375_2120_135,78_375,2120,0.024,0,1
0,15_77_373_5110_52,77_373,5110,1.044,1.1622884194782257,0
0,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.0001952667655662271,1
1,15_77_373_5110_52,77_373,5110,1.044,0.9860722236909475,0
1,15_77_373_5110_52,77_373,5110,0.9839999999999999,1.0982968458114373,1
2,15_77_373_5110_52,77_373,5110,1.044,1.0565206807581633,0
2,15_77_373_5110_52,77_373,5110,0.9839999999999999,1.0223097789753965,1
3,15_77_373_5110_52,77_373,5110,1.044,0.9808318956026839,0
3,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.8824111335096944,1
4,15_77_373_5110_52,77_373,5110,1.044,0.9577530860041771,0
4,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.983587087433669,1
5,15_77_373_5110_52,77_373,5110,1.044,1.1411809645680349,0
5,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.9742741836194181,1
6,15_77_373_5110_52,77_373,5110,1.044,1.0667592377487385,0
6,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.9027099845193867,1
7,15_77_373_5110_52,77_373,5110,1.044,1.06241838744848,0
7,15_77_373_5110_52,77_373,5110,0.9839999999999999,1.0875367989394806,1
8,15_77_373_5110_52,77_373,5110,1.044,1.115652300816498,0
8,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.9948045627699699,1
9,15_77_373_5110_52,77_373,5110,1.044,1.0959328278623395,0
9,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.8338872704540294,1
10,15_77_373_5110_52,77_373,5110,1.044,1.100674809352527,0
10,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.9201721147284464,1
11,15_77_373_5110_52,77_373,5110,1.044,1.1950917606307314,0
11,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.9105348256250734,1
12,15_77_373_5110_52,77_373,5110,1.044,1.0211801866105437,0
12,15_77_373_5110_52,77_373,5110,0.9839999999999999,1.0796130832905073,1
13,15_77_373_5110_52,77_373,5110,1.044,0.9273856472044274,0
13,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.9805710174002104,1
14,15_77_373_5110_52,77_373,5110,1.044,0.9415506603514257,0
14,15_77_373_5110_52,77_373,5110,0.9839999999999999,0.9482907171188495,1
0,106_77_378_5130_90,77_378,5130,1.236,1.1141482070290825,0
0,106_77_378_5130_90,77_378,5130,0.3,0.9351906026654037,1
1,106_77_378_5130_90,77_378,5130,1.236,1.1507119198623976,0
1,106_77_378_5130_90,77_378,5130,0.3,0.27104109578237295,1
2,106_77_378_5130_90,77_378,5130,1.236,1.2542680720494266,0
2,106_77_378_5130_90,77_378,5130,0.3,0.47504510313975806,1
3,106_77_378_5130_90,77_378,5130,1.236,1.296756176070542,0
3,106_77_378_5130_90,77_378,5130,0.3,0.3589799816430511,1
4,106_77_378_5130_90,77_378,5130,1.236,1.255129688444305,0
4,106_77_378_5130_90,77_378,5130,0.3,0.34434932118857997,1
5,106_77_378_5130_90,77_378,5130,1.236,1.2619011040489414,0
5,106_77_378_5130_90,77_378,5130,0.3,0.38626868850521556,1
6,106_77_378_5130_90,77_378,5130,1.236,1.228317482583668,0
6,106_77_378_5130_90,77_378,5130,0.3,0.2809307081949145,1
7,106_77_378_5130_90,77_378,5130,1.236,1.4548993050167225,0
7,106_77_378_5130_90,77_378,5130,0.3,0.21790252189397447,1
8,106_77_378_5130_90,77_378,5130,1.236,1.2988991714267386,0
8,106_77_378_5130_90,77_378,5130,0.3,0.16168493875360887,1
9,106_77_378_5130_90,77_378,5130,1.236,1.1371355561365457,0
9,106_77_378_5130_90,77_378,5130,0.3,0.42022863782459063,1
10,106_77_378_5130_90,77_378,5130,1.236,1.123655882676627,0
10,106_77_378_5130_90,77_378,5130,0.3,0.2124274559933413,1
11,106_77_378_5130_90,77_378,5130,1.236,1.3550566599743792,0
11,106_77_378_5130_90,77_378,5130,0.3,0.18722943366212025,1
12,106_77_378_5130_90,77_378,5130,1.236,1.2849766009473482,0
12,106_77_378_5130_90,77_378,5130,0.3,0.4110620997302054,1
13,106_77_378_5130_90,77_378,5130,1.236,1.2055597228352293,0
13,106_77_378_5130_90,77_378,5130,0.3,0.23342478668340289,1
14,106_77_378_5130_90,77_378,5130,1.236,1.426723750133265,0
14,106_77_378_5130_90,77_378,5130,0.3,0.35007488219276395,1
0,8_76_373_6110_62,76_373,6110,1.11,1.0889283115247395,0
0,8_76_373_6110_62,76_373,6110,0.276,0.20438015971951068,1
1,8_76_373_6110_62,76_373,6110,1.11,1.070986515162568,0
1,8_76_373_6110_62,76_373,6110,0.276,0.24098211882900275,1
2,8_76_373_6110_62,76_373,6110,1.11,1.219448211203466,0
2,8_76_373_6110_62,76_373,6110,0.276,0.2078263793596588,1
3,8_76_373_6110_62,76_373,6110,1.11,1.1288394882014572,0
3,8_76_373_6110_62,76_373,6110,0.276,0.1349457984820028,1
4,8_76_373_6110_62,76_373,6110,1.11,1.0425633287586735,0
4,8_76_373_6110_62,76_373,6110,0.276,0.34211063657968843,1
5,8_76_373_6110_62,76_373,6110,1.11,1.0733484767083943,0
5,8_76_373_6110_62,76_373,6110,0.276,0.27212768185051417,1
6,8_76_373_6110_62,76_373,6110,1.11,1.0828768867832388,0
6,8_76_373_6110_62,76_373,6110,0.276,0.38525516556114664,1
7,8_76_373_6110_62,76_373,6110,1.11,1.2220673642545148,0
7,8_76_373_6110_62,76_373,6110,0.276,0.2729677707097595,1
8,8_76_373_6110_62,76_373,6110,1.11,1.139817668590957,0
8,8_76_373_6110_62,76_373,6110,0.276,0.23366547669312457,1
9,8_76_373_6110_62,76_373,6110,1.11,1.2382472715563202,0
9,8_76_373_6110_62,76_373,6110,0.276,0.42116507319603047,1
10,8_76_373_6110_62,76_373,6110,1.11,1.0723985934541373,0
10,8_76_373_6110_62,76_373,6110,0.276,0.24631982903840707,1
11,8_76_373_6110_62,76_373,6110,1.11,1.1515397881673026,0
11,8_76_373_6110_62,76_373,6110,0.276,0.2902113027958544,1
12,8_76_373_6110_62,76_373,6110,1.11,1.006433985217099,0
12,8_76_373_6110_62,76_373,6110,0.276,0.33668298419635717,1
13,8_76_373_6110_62,76_373,6110,1.11,1.2095424649502748,0
13,8_76_373_6110_62,76_373,6110,0.276,0.22682139717160105,1
14,8_76_373_6110_62,76_373,6110,1.11,1.0683424539693063,0
14,8_76_373_6110_62,76_373,6110,0.276,0.33458137444639113,1
0,15_77_374_6130_51,77_374,6130,1.044,1.3132114329212063,0
0,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.41468715983096327,1
1,15_77_374_6130_51,77_374,6130,1.044,1.101973819505632,0
1,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.21950011932238256,1
2,15_77_374_6130_51,77_374,6130,1.044,1.0581967480321486,0
2,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.014455524777310325,1
3,15_77_374_6130_51,77_374,6130,1.044,1.0544152023829043,0
3,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.0961022846817063,1
4,15_77_374_6130_51,77_374,6130,1.044,1.0305439212813583,0
4,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.07908819922831807,1
5,15_77_374_6130_51,77_374,6130,1.044,0.9994758154165322,0
5,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.16208698234120353,1
6,15_77_374_6130_51,77_374,6130,1.044,1.0341151097723817,0
6,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.0781146335484319,1
7,15_77_374_6130_51,77_374,6130,1.044,1.060531688177516,0
7,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.22042758047723965,1
8,15_77_374_6130_51,77_374,6130,1.044,0.9454031383716277,0
8,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.1472014922824468,1
9,15_77_374_6130_51,77_374,6130,1.044,1.0236699446106978,0
9,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.21964063028314468,1
10,15_77_374_6130_51,77_374,6130,1.044,1.0645560703515546,0
10,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.21838885546951295,1
11,15_77_374_6130_51,77_374,6130,1.044,1.0355288667008502,0
11,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.11725914674302629,1
12,15_77_374_6130_51,77_374,6130,1.044,1.0230991532970797,0
12,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.12984950078306123,1
13,15_77_374_6130_51,77_374,6130,1.044,1.0984995990044468,0
13,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.2115354775350319,1
14,15_77_374_6130_51,77_374,6130,1.044,1.017602871563185,0
14,15_77_374_6130_51,77_374,6130,0.11399999999999999,0.21819519545354912,1
0,11_77_374_6130_96,77_374,6130,1.14,0.9796157044834046,0
0,11_77_374_6130_96,77_374,6130,0.162,0.1521960590667781,1
1,11_77_374_6130_96,77_374,6130,1.14,1.1743929462071692,0
1,11_77_374_6130_96,77_374,6130,0.162,0.11106573658268404,1
2,11_77_374_6130_96,77_374,6130,1.14,1.1725251911826733,0
2,11_77_374_6130_96,77_374,6130,0.162,0.1281719842158479,1
3,11_77_374_6130_96,77_374,6130,1.14,1.1435043263610347,0
3,11_77_374_6130_96,77_374,6130,0.162,0.313817697001412,1
4,11_77_374_6130_96,77_374,6130,1.14,1.1782548226391223,0
4,11_77_374_6130_96,77_374,6130,0.162,0.18089347532526656,1
5,11_77_374_6130_96,77_374,6130,1.14,1.146847448819755,0
5,11_77_374_6130_96,77_374,6130,0.162,0.11539892632870151,1
6,11_77_374_6130_96,77_374,6130,1.14,1.1526956103120563,0
6,11_77_374_6130_96,77_374,6130,0.162,0.28053945936653363,1
7,11_77_374_6130_96,77_374,6130,1.14,1.2111469482569102,0
7,11_77_374_6130_96,77_374,6130,0.162,0.09000111339134048,1
8,11_77_374_6130_96,77_374,6130,1.14,1.2358757098015696,0
8,11_77_374_6130_96,77_374,6130,0.162,0.22442396842861184,1
9,11_77_374_6130_96,77_374,6130,1.14,1.0628044029868877,0
9,11_77_374_6130_96,77_374,6130,0.162,0.24892265737259642,1
